,col_name,0_min,0_max,1_min,1_max,2_min,2_max,3_min,3_max,4_min,4_max,5_min,5_max,6_min,6_max,7_min,7_max,8_min,8_max,9_min,9_max,10_min,10_max,11_min,11_max,12_min,12_max,13_min,13_max,14_min,14_max,15_min,15_max,16_min,16_max,17_min,17_max,18_min,18_max,19_min,19_max,20_min,20_max,21_min,21_max,22_min,22_max,23_min,23_max,24_min,24_max,25_min,25_max,26_min,26_max,27_min,27_max,28_min,28_max,29_min,29_max,30_min,30_max,31_min,31_max,32_min,32_max,33_min,33_max,34_min,34_max,35_min,35_max,36_min,36_max,37_min,37_max,38_min,38_max,39_min,39_max,40_min,40_max,41_min,41_max,42_min,42_max,43_min,43_max,44_min,44_max,45_min,45_max,46_min,46_max,47_min,47_max,48_min,48_max,49_min,49_max,50_min,50_max,51_min,51_max,52_min,52_max,53_min,53_max,54_min,54_max,55_min,55_max,56_min,56_max,57_min,57_max,58_min,58_max,59_min,59_max,60_min,60_max,61_min,61_max,62_min,62_max,63_min,63_max,64_min,64_max,65_min,65_max,66_min,66_max,67_min,67_max,68_min,68_max,69_min,69_max,70_min,70_max,71_min,71_max,72_min,72_max,73_min,73_max,74_min,74_max,75_min,75_max,76_min,76_max,77_min,77_max,78_min,78_max,79_min,79_max,80_min,80_max,81_min,81_max,82_min,82_max,83_min,83_max,84_min,84_max,85_min,85_max,86_min,86_max,87_min,87_max,88_min,88_max,89_min,89_max,90_min,90_max,91_min,91_max,92_min,92_max,93_min,93_max,94_min,94_max,95_min,95_max,96_min,96_max,97_min,97_max,98_min,98_max,99_min,99_max,100_min,100_max,101_min,101_max,102_min,102_max,103_min,103_max,104_min,104_max,105_min,105_max,106_min,106_max,107_min,107_max,108_min,108_max,109_min,109_max,110_min,110_max,111_min,111_max,112_min,112_max,113_min,113_max,114_min,114_max,115_min,115_max,116_min,116_max,117_min,117_max,118_min,118_max,119_min,119_max,120_min,120_max,121_min,121_max,122_min,122_max,123_min,123_max,124_min,124_max,125_min,125_max,126_min,126_max,127_min,127_max,128_min,128_max,129_min,129_max,130_min,130_max,131_min,131_max,132_min,132_max,133_min,133_max,134_min,134_max,135_min,135_max,136_min,136_max,137_min,137_max,138_min,138_max,139_min,139_max,140_min,140_max,141_min,141_max,142_min,142_max,143_min,143_max,144_min,144_max,145_min,145_max,146_min,146_max,147_min,147_max,148_min,148_max,149_min,149_max,150_min,150_max,151_min,151_max,152_min,152_max,153_min,153_max,154_min,154_max,155_min,155_max,156_min,156_max,157_min,157_max,158_min,158_max,159_min,159_max,160_min,160_max,161_min,161_max,162_min,162_max,163_min,163_max,164_min,164_max,165_min,165_max,166_min,166_max,167_min,167_max,168_min,168_max,169_min,169_max,170_min,170_max,171_min,171_max,172_min,172_max,173_min,173_max,174_min,174_max,175_min,175_max,176_min,176_max,177_min,177_max,178_min,178_max,179_min,179_max,180_min,180_max,181_min,181_max,182_min,182_max,183_min,183_max,184_min,184_max,185_min,185_max,186_min,186_max,187_min,187_max,188_min,188_max,189_min,189_max,190_min,190_max,191_min,191_max,192_min,192_max,193_min,193_max,194_min,194_max,195_min,195_max,196_min,196_max,197_min,197_max,198_min,198_max,199_min,199_max,200_min,200_max,201_min,201_max,202_min,202_max,203_min,203_max,204_min,204_max,205_min,205_max,206_min,206_max,207_min,207_max,208_min,208_max,209_min,209_max,210_min,210_max,211_min,211_max,212_min,212_max,213_min,213_max,214_min,214_max,215_min,215_max,216_min,216_max,217_min,217_max,218_min,218_max,219_min,219_max,220_min,220_max,221_min,221_max,222_min,222_max,223_min,223_max,224_min,224_max,225_min,225_max,226_min,226_max,227_min,227_max,228_min,228_max,229_min,229_max,230_min,230_max,231_min,231_max,232_min,232_max,233_min,233_max,234_min,234_max,235_min,235_max,236_min,236_max,237_min,237_max,238_min,238_max,239_min,239_max,240_min,240_max,241_min,241_max,242_min,242_max,243_min,243_max,244_min,244_max,245_min,245_max,246_min,246_max,247_min,247_max,248_min,248_max,249_min,249_max,250_min,250_max,251_min,251_max,252_min,252_max,253_min,253_max,254_min,254_max,255_min,255_max
0,Unnamed: 0.1.1,1923.0,2000.8671875,2000.8671875,2078.734375,2078.734375,2156.6015625,2156.6015625,2625.46875,2625.46875,2703.3359375,2703.3359375,2817.203125,2817.203125,2974.0703125,2974.0703125,3051.9375,3051.9375,3129.8046875,3129.8046875,3854.734375,3854.734375,3950.5390625,3950.5390625,4062.40625,4062.40625,4164.2734375,4164.2734375,4243.140625,4243.140625,4321.0078125,4321.0078125,4398.875,4398.875,4916.90625,4916.90625,5181.609375,5181.609375,5259.4765625,5259.4765625,5337.34375,5337.34375,6342.6328125,6342.6328125,6426.078125,6426.078125,6505.9453125,6505.9453125,6589.8125,6589.8125,6708.71875,6708.71875,6846.546875,6846.546875,7896.4140625,7896.4140625,7990.28125,7990.28125,8084.1484375,8084.1484375,9470.015625,9470.015625,9549.8828125,9549.8828125,9627.75,9627.75,9705.6171875,9705.6171875,10720.484375,10720.484375,10798.3515625,10798.3515625,10876.21875,10876.21875,11410.0859375,11410.0859375,11487.953125,11487.953125,11565.8203125,11565.8203125,12848.6875,12848.6875,12930.5546875,12930.5546875,13010.421875,13010.421875,13428.2890625,13428.2890625,13506.15625,13506.15625,13608.0234375,13608.0234375,13685.890625,13685.890625,14437.7578125,14437.7578125,14515.625,14515.625,14593.4921875,14593.4921875,14671.359375,14671.359375,15366.2265625,15366.2265625,15448.09375,15448.09375,16284.9609375,16284.9609375,16362.828125,16362.828125,16440.6953125,16440.6953125,17200.5625,17200.5625,17338.4296875,17338.4296875,17416.296875,17416.296875,17827.1640625,17827.1640625,17907.03125,17907.03125,17984.8984375,17984.8984375,18446.765625,18446.765625,18524.6328125,18524.6328125,18602.5,18602.5,18680.3671875,18680.3671875,20429.234375,20429.234375,20515.1015625,20515.1015625,20598.96875,20598.96875,20718.8359375,20718.8359375,20810.703125,20810.703125,20907.5703125,20907.5703125,21317.4375,21317.4375,21395.3046875,21395.3046875,21473.171875,21473.171875,21551.0390625,21551.0390625,23210.90625,23210.90625,23288.7734375,23288.7734375,23366.640625,23366.640625,23444.5078125,23444.5078125,23701.375,23701.375,23836.1796875,23836.1796875,23924.109375,23924.109375,24001.9765625,24001.9765625,24079.84375,24079.84375,24206.7109375,24206.7109375,24307.578125,24307.578125,24397.4453125,24397.4453125,24899.3125,24899.3125,25033.1796875,25033.1796875,25222.046875,25222.046875,25320.9140625,25320.9140625,25449.78125,25449.78125,25527.6484375,25527.6484375,25605.515625,25605.515625,25683.3828125,25683.3828125,25820.25,25820.25,25898.1171875,25898.1171875,25975.984375,25975.984375,26053.8515625,26053.8515625,26169.71875,26169.71875,26247.5859375,26247.5859375,26325.453125,26325.453125,26403.3203125,26403.3203125,26582.1875,26582.1875,26662.0546875,26662.0546875,26778.921875,26778.921875,26859.7890625,26859.7890625,26937.65625,26937.65625,27015.5234375,27015.5234375,27346.390625,27346.390625,27443.2578125,27443.2578125,27528.125,27528.125,27605.9921875,27605.9921875,27723.859375,27723.859375,27818.7265625,27818.7265625,27917.59375,27917.59375,28456.4609375,28456.4609375,28534.328125,28534.328125,28612.1953125,28612.1953125,29320.0625,29320.0625,29397.9296875,29397.9296875,29475.796875,29475.796875,31097.6640625,31097.6640625,31175.53125,31175.53125,31253.3984375,31253.3984375,31331.265625,31331.265625,31430.1328125,31430.1328125,31534.0,31534.0,31626.8671875,31626.8671875,31852.734375,31852.734375,32048.6015625,32048.6015625,32149.46875,32149.46875,32356.3359375,32356.3359375,32438.203125,32438.203125,32518.0703125,32518.0703125,33259.9375,33259.9375,33391.8046875,33391.8046875,33469.671875,33469.671875,34301.5390625,34301.5390625,34379.40625,34379.40625,34457.2734375,34457.2734375,34535.140625,34535.140625,35878.0078125,35878.0078125,35957.875,35957.875,36037.7421875,36037.7421875,36115.609375,36115.609375,36264.4765625,36264.4765625,36342.34375,36342.34375,36447.2109375,36447.2109375,36625.078125,36625.078125,37139.9453125,37139.9453125,37217.8125,37217.8125,37295.6796875,37295.6796875,37734.546875,37734.546875,37902.4140625,37902.4140625,39310.28125,39310.28125,39388.1484375,39388.1484375,39466.015625,39466.015625,39888.8828125,39888.8828125,39968.75,39968.75,40050.6171875,40050.6171875,40128.484375,40128.484375,40526.3515625,40526.3515625,40606.21875,40606.21875,40684.0859375,40684.0859375,40761.953125,40761.953125,41153.8203125,41153.8203125,41234.6875,41234.6875,41312.5546875,41312.5546875,41417.421875,41417.421875,41495.2890625,41495.2890625,41573.15625,41573.15625,41651.0234375,41651.0234375,41804.890625,41804.890625,41882.7578125,41882.7578125,41960.625,41960.625,42038.4921875,42038.4921875,42182.359375,42182.359375,42262.2265625,42262.2265625,42340.09375,42340.09375,42442.9609375,42442.9609375,42520.828125,42520.828125,42598.6953125,42598.6953125,42725.5625,42725.5625,42803.4296875,42803.4296875,42881.296875,42881.296875,42963.1640625,42963.1640625,43071.03125,43071.03125,43160.6953125,43160.6953125,43250.296875,43250.296875,43407.6328125,43407.6328125,43487.5,43487.5,43569.3671875,43569.3671875,43651.234375,43651.234375,45598.1015625,45598.1015625,45675.96875,45675.96875,45753.8359375,45753.8359375,46175.703125,46175.703125,46253.5703125,46253.5703125,46331.4375,46331.4375,46409.3046875,46409.3046875,47457.171875,47457.171875,47581.0390625,47581.0390625,47658.90625,47658.90625,47756.7734375,47756.7734375,47834.640625,47834.640625,47913.015625,47913.015625,48448.375,48448.375,48528.2421875,48528.2421875,48606.109375,48606.109375,48683.9765625,48683.9765625,48818.53125,48818.53125,48911.7109375,48911.7109375,48991.578125,48991.578125,49071.4453125,49071.4453125,49837.3125,49837.3125,49975.1796875,49975.1796875,51046.046875,51046.046875,51123.9140625,51123.9140625,51201.78125,51201.78125,51279.6484375,51279.6484375,52626.515625,52626.515625,52704.3828125,52704.3828125,52878.25,52878.25,53305.1171875,53305.1171875,53382.984375,53382.984375,53460.8515625,53460.8515625,53699.71875,53699.71875,53777.5859375,53777.5859375,53879.453125,53879.453125,53959.3203125,53959.3203125,54192.1875,54192.1875,54270.0546875,54270.0546875,54347.921875,54347.921875,54425.7890625,54425.7890625,54669.65625,54669.65625,54807.5234375,54807.5234375,54897.390625,54897.390625,54989.2578125,54989.2578125,55153.125,55153.125,55230.9921875,55230.9921875,55308.859375,55308.859375,55386.7265625,55386.7265625,55532.59375,55532.59375,55610.4609375,55610.4609375,55688.328125,55688.328125,55963.3671875,55963.3671875,56187.0625,56187.0625,56296.9296875,56296.9296875,56382.796875,56382.796875,58447.6640625,58447.6640625,58530.53125,58530.53125,58608.3984375,58608.3984375,58776.265625,58776.265625,58856.1328125,58856.1328125,58934.0
1,total_cases_per_million,0.103,0.9277421875,0.9277421875,2.039734375,2.039734375,2.9926328125,2.9926328125,3.9524999999999997,3.9524999999999997,6.5353671875,6.5353671875,9.123765624999999,9.123765624999999,11.714109375000001,11.714109375000001,15.502812500000001,15.502812500000001,20.3031796875,20.3031796875,24.668390625,24.668390625,28.758242187500002,28.758242187500002,32.48234375,32.48234375,36.234078125,36.234078125,40.6775,40.6775,43.5823359375,43.5823359375,46.428999999999995,46.428999999999995,50.962656249999995,50.962656249999995,54.997203125,54.997203125,59.588796875,59.588796875,66.07103124999999,66.07103124999999,73.105,73.105,80.285015625,80.285015625,86.721125,86.721125,91.12418749999999,91.12418749999999,97.8110390625,97.8110390625,105.172171875,105.172171875,114.3800078125,114.3800078125,123.69471875,123.69471875,131.6928984375,131.6928984375,139.0655625,139.0655625,146.9480078125,146.9480078125,156.32325,156.32325,166.39008593749998,166.39008593749998,178.24409375,178.24409375,187.610703125,187.610703125,198.3675,198.3675,207.0104140625,207.0104140625,213.750875,213.750875,223.28625,223.28625,232.9673125,232.9673125,241.65532812499998,241.65532812499998,248.37015624999998,248.37015624999998,258.2199140625,258.2199140625,265.7156875,265.7156875,271.081,271.081,276.75767187499997,276.75767187499997,281.4170546875,281.4170546875,286.517375,286.517375,294.9130390625,294.9130390625,303.418234375,303.418234375,310.36275,310.36275,315.76553125,315.76553125,328.784859375,328.784859375,343.30268749999993,343.30268749999993,355.135953125,355.135953125,368.36725,368.36725,381.2831796875,381.2831796875,391.70721875,391.70721875,405.5469375,405.5469375,420.1558125,420.1558125,431.41888281250004,431.41888281250004,443.789875,443.789875,456.81588281250004,456.81588281250004,470.4755,470.4755,484.78271093750004,484.78271093750004,499.33996875,499.33996875,511.15828125,511.15828125,524.7853124999999,524.7853124999999,536.654703125,536.654703125,547.102,547.102,559.3656171875,559.3656171875,571.729875,571.729875,585.1936796875,585.1936796875,597.5114374999999,597.5114374999999,613.6164921875,613.6164921875,631.0298125,631.0298125,646.725765625,646.725765625,661.894703125,661.894703125,679.6650859375,679.6650859375,697.2983750000001,697.2983750000001,709.70084375,709.70084375,726.880296875,726.880296875,744.587375,744.587375,765.05009375,765.05009375,785.5454375,785.5454375,809.064796875,809.064796875,832.056515625,832.056515625,855.5975000000001,855.5975000000001,878.975484375,878.975484375,903.3624843749999,903.3624843749999,928.58140625,928.58140625,951.55025,951.55025,975.98615625,975.98615625,1002.09853125,1002.09853125,1024.0607265625,1024.0607265625,1048.19775,1048.19775,1067.9996171875,1067.9996171875,1085.337390625,1085.337390625,1108.654421875,1108.654421875,1134.26390625,1134.26390625,1160.4446171875002,1160.4446171875002,1191.197,1191.197,1228.1332265625,1228.1332265625,1260.68625,1260.68625,1289.0096718749999,1289.0096718749999,1316.6019374999998,1316.6019374999998,1340.4881249999999,1340.4881249999999,1371.94471875,1371.94471875,1398.9489453125002,1398.9489453125002,1425.972859375,1425.972859375,1452.7105703125,1452.7105703125,1481.0688750000002,1481.0688750000002,1500.530953125,1500.530953125,1524.519640625,1524.519640625,1556.245078125,1556.245078125,1589.75509375,1589.75509375,1621.7407734375,1621.7407734375,1652.0389062499999,1652.0389062499999,1679.3197109375,1679.3197109375,1711.4295,1711.4295,1742.2041640625,1742.2041640625,1780.602359375,1780.602359375,1820.5774687500002,1820.5774687500002,1857.86396875,1857.86396875,1894.6705312499998,1894.6705312499998,1924.499640625,1924.499640625,1962.9911796875,1962.9911796875,2006.401,2006.401,2058.11696875,2058.11696875,2105.049765625,2105.049765625,2156.8846015625,2156.8846015625,2203.9641874999998,2203.9641874999998,2254.1250468750004,2254.1250468750004,2305.817125,2305.817125,2360.5663203125,2360.5663203125,2421.876,2421.876,2480.0925625,2480.0925625,2542.560015625,2542.560015625,2615.4848984375003,2615.4848984375003,2682.0340625,2682.0340625,2741.1134921875,2741.1134921875,2807.9813593749996,2807.9813593749996,2875.2469140625003,2875.2469140625003,2940.141,2940.141,3006.3342578125003,3006.3342578125003,3077.5018437500003,3077.5018437500003,3150.1375234375,3150.1375234375,3233.60578125,3233.60578125,3298.3455234375,3298.3455234375,3383.36675,3383.36675,3461.33821875,3461.33821875,3533.8198125000004,3533.8198125000004,3590.4611718749998,3590.4611718749998,3652.014953125,3652.014953125,3731.4605078124996,3731.4605078124996,3800.1011875000004,3800.1011875000004,3874.907640625,3874.907640625,3943.0717031249997,3943.0717031249997,4000.7988359375,4000.7988359375,4064.37325,4064.37325,4124.8481875,4124.8481875,4186.3643125,4186.3643125,4264.044109375,4264.044109375,4342.44846875,4342.44846875,4423.749828125,4423.749828125,4502.576625000001,4502.576625000001,4595.0389453125,4595.0389453125,4680.574875,4680.574875,4769.00884375,4769.00884375,4846.608421875,4846.608421875,4933.0517109375,4933.0517109375,5015.2673125,5015.2673125,5092.6428046875,5092.6428046875,5153.8132187500005,5153.8132187500005,5224.504,5224.504,5280.586,5280.586,5380.574546875,5380.574546875,5475.307625,5475.307625,5606.048296874999,5606.048296874999,5724.46840625,5724.46840625,5854.8229375,5854.8229375,5981.42465625,5981.42465625,6109.876046875001,6109.876046875001,6230.077375,6230.077375,6360.2039609375,6360.2039609375,6468.28915625,6468.28915625,6587.9680390625,6587.9680390625,6749.573906250001,6749.573906250001,6906.88253125,6906.88253125,7051.434703125,7051.434703125,7206.920382812499,7206.920382812499,7364.2045,7364.2045,7527.018796875,7527.018796875,7688.283031249999,7688.283031249999,7869.4585,7869.4585,8076.825343750001,8076.825343750001,8301.067515625,8301.067515625,8517.53003125,8517.53003125,8718.9556796875,8718.9556796875,8952.4920625,8952.4920625,9192.055921875,9192.055921875,9429.982625,9429.982625,9651.349375,9651.349375,9866.476718750002,9866.476718750002,10095.2488046875,10095.2488046875,10286.0725625,10286.0725625,10480.6532578125,10480.6532578125,10792.426625,10792.426625,11064.9834140625,11064.9834140625,11340.937624999999,11340.937624999999,11629.1230859375,11629.1230859375,11888.79396875,11888.79396875,12134.51103125,12134.51103125,12378.696859375,12378.696859375,12652.519718749998,12652.519718749998,13021.401625,13021.401625,13440.209937500002,13440.209937500002,13864.1958125,13864.1958125,14284.949796874998,14284.949796874998,14748.3434375,14748.3434375,15290.2870859375,15290.2870859375,15801.71475,15801.71475,16370.7328046875,16370.7328046875,16933.7125,16933.7125,17597.730703125002,17597.730703125002,18298.605703125,18298.605703125,19062.5047421875,19062.5047421875,19809.29496875,19809.29496875,20529.541,20529.541,21312.498171875,21312.498171875,22098.8093125,22098.8093125,22907.5234375,22907.5234375,23721.2758828125,23721.2758828125,24484.664125,24484.664125,25215.115421875,25215.115421875,25983.86759375,25983.86759375,26685.676,26685.676,27371.928,27371.928,28102.2520078125,28102.2520078125,28819.2635,28819.2635,29486.3511171875,29486.3511171875,30271.486031250002,30271.486031250002,31145.131671875,31145.131671875,32164.51415625,32164.51415625,33222.642734375004,33222.642734375004,34234.10096875,34234.10096875,35527.437953125,35527.437953125,37154.493875,37154.493875,39244.736984375,39244.736984375,41446.123421875,41446.123421875,43888.21728125,43888.21728125,46380.85390625,46380.85390625,48593.3389609375,48593.3389609375,50240.951515625,50240.951515625,53674.973164062496,53674.973164062496,74148.21
2,new_cases_per_million,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.009,0.036,0.036,0.061671875,0.061671875,0.093,0.093,0.13440625,0.13440625,0.169,0.169,0.207,0.207,0.2430078125,0.2430078125,0.279,0.279,0.314,0.314,0.364,0.364,0.409,0.409,0.435,0.435,0.481,0.481,0.53,0.53,0.56,0.56,0.621,0.621,0.683,0.683,0.735546875,0.735546875,0.794,0.794,0.846,0.846,0.927,0.927,0.966,0.966,1.04,1.04,1.107,1.107,1.16146875,1.16146875,1.235484375,1.235484375,1.330703125,1.330703125,1.42465625,1.42465625,1.4723437499999998,1.4723437499999998,1.553953125,1.553953125,1.6306406249999998,1.6306406249999998,1.7031250000000002,1.7031250000000002,1.805,1.805,1.863,1.863,1.9502890625,1.9502890625,2.025,2.025,2.117046875,2.117046875,2.194,2.194,2.265,2.265,2.304,2.304,2.405,2.405,2.4854374999999997,2.4854374999999997,2.5716796875,2.5716796875,2.657,2.657,2.759,2.759,2.872484375,2.872484375,2.939,2.939,3.0525625,3.0525625,3.1731484375,3.1731484375,3.297,3.297,3.416,3.416,3.49909375,3.49909375,3.6448984375,3.6448984375,3.745,3.745,3.8565312499999997,3.8565312499999997,4.008,4.008,4.1433671875,4.1433671875,4.30546875,4.30546875,4.45540625,4.45540625,4.567,4.567,4.71,4.71,4.832921875,4.832921875,4.997570312500001,4.997570312500001,5.17,5.17,5.302,5.302,5.469171875000001,5.469171875000001,5.693,5.693,5.83471875,5.83471875,6.031,6.031,6.245,6.245,6.427015625,6.427015625,6.665125,6.665125,6.85,6.85,7.0484374999999995,7.0484374999999995,7.305,7.305,7.523843749999999,7.523843749999999,7.71784375,7.71784375,7.977046874999999,7.977046874999999,8.2154453125,8.2154453125,8.449,8.449,8.661,8.661,8.938468750000002,8.938468750000002,9.1563984375,9.1563984375,9.417687500000001,9.417687500000001,9.6579453125,9.6579453125,9.879546874999999,9.879546874999999,10.14,10.14,10.45075,10.45075,10.716234374999999,10.716234374999999,10.9959375,10.9959375,11.2138515625,11.2138515625,11.43515625,11.43515625,11.656757812499999,11.656757812499999,11.908,11.908,12.185203125000001,12.185203125000001,12.495000000000001,12.495000000000001,12.789328125,12.789328125,13.048,13.048,13.346,13.346,13.589000000000002,13.589000000000002,13.816,13.816,14.109953125,14.109953125,14.417578125,14.417578125,14.735375,14.735375,15.060984375,15.060984375,15.39071875,15.39071875,15.7231796875,15.7231796875,15.974999999999998,15.974999999999998,16.243,16.243,16.534265625,16.534265625,16.898390624999998,16.898390624999998,17.3113125,17.3113125,17.6649453125,17.6649453125,18.016578125,18.016578125,18.376640625,18.376640625,18.755531249999997,18.755531249999997,19.1203984375,19.1203984375,19.43153125,19.43153125,19.9223984375,19.9223984375,20.383,20.383,20.805804687499997,20.805804687499997,21.2739375,21.2739375,21.736804687499998,21.736804687499998,22.286875000000002,22.286875000000002,22.713671875,22.713671875,23.2924375,23.2924375,23.781984375,23.781984375,24.3215625,24.3215625,24.95721875,24.95721875,25.463046875,25.463046875,25.997078125,25.997078125,26.501375,26.501375,27.0481171875,27.0481171875,27.721,27.721,28.313062499999997,28.313062499999997,28.877,28.877,29.499,29.499,30.12909375,30.12909375,30.7431953125,30.7431953125,31.38334375,31.38334375,32.100531249999996,32.100531249999996,32.812859375,32.812859375,33.552289062499995,33.552289062499995,34.293875,34.293875,34.91546875,34.91546875,35.727546875,35.727546875,36.44665625,36.44665625,37.208749999999995,37.208749999999995,38.050296875,38.050296875,38.635015624999994,38.635015624999994,39.432,39.432,40.23725,40.23725,41.0026171875,41.0026171875,41.850421874999995,41.850421874999995,42.732,42.732,43.54584375,43.54584375,44.498,44.498,45.44953125000001,45.44953125000001,46.3942265625,46.3942265625,47.47387500000001,47.47387500000001,48.516640625,48.516640625,49.624640625,49.624640625,50.5566015625,50.5566015625,51.7575,51.7575,52.747,52.747,53.798125,53.798125,54.84803125,54.84803125,56.282,56.282,57.43296875,57.43296875,58.606078124999996,58.606078124999996,59.88434375,59.88434375,61.16128125,61.16128125,62.6810078125,62.6810078125,64.05448437500002,64.05448437500002,65.52125781250001,65.52125781250001,66.996,66.996,68.570578125,68.570578125,70.01346875,70.01346875,71.8131328125,71.8131328125,73.30334375,73.30334375,74.662734375,74.662734375,76.11979687499999,76.11979687499999,78.0948984375,78.0948984375,79.481,79.481,81.188734375,81.188734375,83.045625,83.045625,85.1159296875,85.1159296875,86.83921875,86.83921875,88.496421875,88.496421875,90.19090625,90.19090625,92.29853125,92.29853125,94.2645,94.2645,96.480046875,96.480046875,98.34,98.34,100.7481171875,100.7481171875,102.96803125,102.96803125,105.7613203125,105.7613203125,108.47206249999999,108.47206249999999,110.975,110.975,113.845,113.845,117.05041406250001,117.05041406250001,119.935625,119.935625,123.458921875,123.458921875,126.29184375,126.29184375,129.48377343750002,129.48377343750002,133.123296875,133.123296875,137.71628125,137.71628125,142.3280625,142.3280625,146.6385546875,146.6385546875,150.41559374999997,150.41559374999997,155.49557812499998,155.49557812499998,159.23384375,159.23384375,163.3867265625,163.3867265625,167.4464375,167.4464375,171.83896875,171.83896875,176.48675,176.48675,182.1231484375,182.1231484375,187.00812499999998,187.00812499999998,192.125359375,192.125359375,197.10359375,197.10359375,204.185734375,204.185734375,210.627,210.627,217.40740625,217.40740625,224.497,224.497,232.371296875,232.371296875,240.069,240.069,249.579734375,249.579734375,259.93978125,259.93978125,270.207359375,270.207359375,281.22284375,281.22284375,295.7959296875,295.7959296875,308.302875,308.302875,322.879421875,322.879421875,341.1709375,341.1709375,359.363453125,359.363453125,378.00965625000003,378.00965625000003,398.646484375,398.646484375,427.77951562500004,427.77951562500004,459.6158828125,459.6158828125,493.505125,493.505125,529.6430078125001,529.6430078125001,567.9538125,567.9538125,610.56203125,610.56203125,678.9623125,678.9623125,752.885140625,752.885140625,864.7517031250001,864.7517031250001,1071.3903593750001,1071.3903593750001,3142.293
