,col_name,0_min,0_max,1_min,1_max,2_min,2_max,3_min,3_max,4_min,4_max,5_min,5_max,6_min,6_max,7_min,7_max,8_min,8_max,9_min,9_max,10_min,10_max,11_min,11_max,12_min,12_max,13_min,13_max,14_min,14_max,15_min,15_max,16_min,16_max,17_min,17_max,18_min,18_max,19_min,19_max,20_min,20_max,21_min,21_max,22_min,22_max,23_min,23_max,24_min,24_max,25_min,25_max,26_min,26_max,27_min,27_max,28_min,28_max,29_min,29_max,30_min,30_max,31_min,31_max
18,new_death_2_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2758760386305303,0.2758760386305303,0.41750136271964833,0.41750136271964833,0.5287383903505365,0.5287383903505365,0.6185567010309279,0.6185567010309279,0.7001622190685344,0.7001622190685344,0.7792207792207791,0.7792207792207791,0.8458451015626065,0.8458451015626065,0.9090909090909091,0.9090909090909091,0.9726134855993112,0.9726134855993112,1.03448275862069,1.03448275862069,1.1025498239744065,1.1025498239744065,1.17644761388386,1.17644761388386,1.25,1.25,1.3326897423463864,1.3326897423463864,1.430460872419629,1.430460872419629,1.5501956050668255,1.5501956050668255,1.672705714020747,1.672705714020747,1.86046511627907,1.86046511627907,2.079402924536151,2.079402924536151,2.380952380952381,2.380952380952381,2.8087476908866997,2.8087476908866997,3.74375,3.74375,5.714285714285714,5.714285714285714,30.000000000000032
19,new_death_3_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2547544611493606,0.2547544611493606,0.4109589041095891,0.4109589041095891,0.5255240124380974,0.5255240124380974,0.6182911500716988,0.6182911500716988,0.6997272686731071,0.6997272686731071,0.7792207792207791,0.7792207792207791,0.8431135952310485,0.8431135952310485,0.9070918086860913,0.9070918086860913,0.9677419354838709,0.9677419354838709,1.0305907754962835,1.0305907754962835,1.093249974523801,1.093249974523801,1.1553933854003935,1.1553933854003935,1.2317847050108617,1.2317847050108617,1.3043478260869565,1.3043478260869565,1.4025039341392755,1.4025039341392755,1.5069448527371425,1.5069448527371425,1.6387864528234095,1.6387864528234095,1.798703894027635,1.798703894027635,2.0,2.0,2.272998851609299,2.272998851609299,2.6785714285714284,2.6785714285714284,3.397388927247876,3.397388927247876,5.142857142857142,5.142857142857142,30.000000000000032
20,new_death_4_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24080968051556284,0.24080968051556284,0.4087592854616201,0.4087592854616201,0.5202312138728323,0.5202312138728323,0.6164732169536319,0.6164732169536319,0.6979677449205237,0.6979677449205237,0.7758620689655172,0.7758620689655172,0.8413343842176287,0.8413343842176287,0.9028727770177838,0.9028727770177838,0.9610087750121387,0.9610087750121387,1.0204081632653061,1.0204081632653061,1.0791018997382693,1.0791018997382693,1.1439920706506375,1.1439920706506375,1.2096082334322777,1.2096082334322777,1.2883435582822085,1.2883435582822085,1.3726721157212887,1.3726721157212887,1.4735639784784635,1.4735639784784635,1.589403973509934,1.589403973509934,1.7370889003083247,1.7370889003083247,1.9148936170212763,1.9148936170212763,2.159764397905759,2.159764397905759,2.5,2.5,3.2142857142857144,3.2142857142857144,5.0,5.0,30.000000000000032
21,new_death_5_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22484199438202246,0.22484199438202246,0.4051488630040773,0.4051488630040773,0.5172413793103449,0.5172413793103449,0.6153846153846154,0.6153846153846154,0.6969000190621426,0.6969000190621426,0.7692307692307692,0.7692307692307692,0.8333333333333334,0.8333333333333334,0.892733564013841,0.892733564013841,0.9515859766277129,0.9515859766277129,1.006711409395973,1.006711409395973,1.0671856057617126,1.0671856057617126,1.1226562253970584,1.1226562253970584,1.1883933706562473,1.1883933706562473,1.2572260103109927,1.2572260103109927,1.3355804132212297,1.3355804132212297,1.4285714285714286,1.4285714285714286,1.5391371649982393,1.5391371649982393,1.6666666666666667,1.6666666666666667,1.8461538461538463,1.8461538461538463,2.0689655172413794,2.0689655172413794,2.4,2.4,3.0,3.0,4.334239130434782,4.334239130434782,30.000000000000032
22,new_death_6_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20917452113104285,0.20917452113104285,0.4,0.4,0.517241379310345,0.517241379310345,0.6172011307670223,0.6172011307670223,0.696795376830546,0.696795376830546,0.7677700921040345,0.7677700921040345,0.8333333333333334,0.8333333333333334,0.88871096877502,0.88871096877502,0.9457092819614712,0.9457092819614712,1.0,1.0,1.0551297672089337,1.0551297672089337,1.1111111111111112,1.1111111111111112,1.1735449943609515,1.1735449943609515,1.2371134020618557,1.2371134020618557,1.3050231974244073,1.3050231974244073,1.3953488372093024,1.3953488372093024,1.5,1.5,1.6216216216216215,1.6216216216216215,1.7647058823529411,1.7647058823529411,1.9811320754716981,1.9811320754716981,2.3076923076923075,2.3076923076923075,2.781712978766983,2.781712978766983,4.285714285714286,4.285714285714286,30.000000000000032
23,new_death_7_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18594134852216748,0.18594134852216748,0.39473684210526316,0.39473684210526316,0.5193088161838162,0.5193088161838162,0.6140350877192983,0.6140350877192983,0.6976744186046512,0.6976744186046512,0.7692307692307692,0.7692307692307692,0.8326988513805647,0.8326988513805647,0.8840486867392697,0.8840486867392697,0.9380854749512622,0.9380854749512622,0.9908475761146339,0.9908475761146339,1.043459566796002,1.043459566796002,1.0975609756097562,1.0975609756097562,1.1529616957086697,1.1529616957086697,1.2107160630242944,1.2107160630242944,1.28,1.28,1.3617792065282908,1.3617792065282908,1.4491523106371345,1.4491523106371345,1.5636098440649198,1.5636098440649198,1.7045454545454546,1.7045454545454546,1.8750000000000002,1.8750000000000002,2.158273381294964,2.158273381294964,2.6977858559154,2.6977858559154,4.0,4.0,30.000000000000032
24,new_death_8_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1628776338548628,0.1628776338548628,0.3907454273614863,0.3907454273614863,0.5190311418685122,0.5190311418685122,0.6150753851691667,0.6150753851691667,0.695274354801209,0.695274354801209,0.7692307692307692,0.7692307692307692,0.8319596355161912,0.8319596355161912,0.8823529411764706,0.8823529411764706,0.9331763640337989,0.9331763640337989,0.9836065573770493,0.9836065573770493,1.0344827586206897,1.0344827586206897,1.0832250581064855,1.0832250581064855,1.1320754716981132,1.1320754716981132,1.18912011467328,1.18912011467328,1.25,1.25,1.3202232298787486,1.3202232298787486,1.40625,1.40625,1.5060566506262378,1.5060566506262378,1.646168950115427,1.646168950115427,1.8072289156626506,1.8072289156626506,2.068965517241379,2.068965517241379,2.553191489361702,2.553191489361702,3.750000000000001,3.750000000000001,30.000000000000032
25,new_death_9_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12129098360655738,0.12129098360655738,0.38602012701497096,0.38602012701497096,0.5142857142857143,0.5142857142857143,0.6116133797308503,0.6116133797308503,0.689131226961596,0.689131226961596,0.7617962063635964,0.7617962063635964,0.8227946747056409,0.8227946747056409,0.8737864077669903,0.8737864077669903,0.9243697478991596,0.9243697478991596,0.9738355318615823,0.9738355318615823,1.0202283033431427,1.0202283033431427,1.0696614950373986,1.0696614950373986,1.1129291301438076,1.1129291301438076,1.1666479708844353,1.1666479708844353,1.2225006785849244,1.2225006785849244,1.2895069532237673,1.2895069532237673,1.3657412726709788,1.3657412726709788,1.471698113207547,1.471698113207547,1.5895783151236271,1.5895783151236271,1.7513313820250067,1.7513313820250067,2.0,2.0,2.5,2.5,3.750000000000001,3.750000000000001,30.000000000000032
26,new_death_10_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37190082644628103,0.37190082644628103,0.5,0.5,0.6060606060606061,0.6060606060606061,0.6844106463878327,0.6844106463878327,0.7571075078385251,0.7571075078385251,0.8148511630586978,0.8148511630586978,0.8674698795180723,0.8674698795180723,0.916357037685881,0.916357037685881,0.9664154945188318,0.9664154945188318,1.0099552850881728,1.0099552850881728,1.0534925578901682,1.0534925578901682,1.1019273389481787,1.1019273389481787,1.1502632885558743,1.1502632885558743,1.2,1.2,1.2658227848101264,1.2658227848101264,1.3432835820895521,1.3432835820895521,1.4367231435362209,1.4367231435362209,1.5506030142262675,1.5506030142262675,1.6911764705882353,1.6911764705882353,1.9354838709677418,1.9354838709677418,2.4,2.4,3.75,3.75,30.000000000000032
27,new_death_11_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3614457831325301,0.3614457831325301,0.4900267267711105,0.4900267267711105,0.594059405940594,0.594059405940594,0.6767038062031149,0.6767038062031149,0.75,0.75,0.8108108108108107,0.8108108108108107,0.8599581964765601,0.8599581964765601,0.9090909090909091,0.9090909090909091,0.9548905002465911,0.9548905002465911,1.0,1.0,1.038799186187287,1.038799186187287,1.0847925043216327,1.0847925043216327,1.128983832227072,1.128983832227072,1.1811023622047245,1.1811023622047245,1.2425828392011318,1.2425828392011318,1.3094716160041568,1.3094716160041568,1.3976037806553692,1.3976037806553692,1.5037319321150913,1.5037319321150913,1.662939776875512,1.662939776875512,1.875,1.875,2.3284625011588025,2.3284625011588025,3.632236407660136,3.632236407660136,30.000000000000032
28,new_death_12_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3418554162211205,0.3418554162211205,0.47619047619047616,0.47619047619047616,0.5813953488372093,0.5813953488372093,0.6630362780471305,0.6630362780471305,0.7328259871950933,0.7328259871950933,0.7982429756043389,0.7982429756043389,0.8490566037735849,0.8490566037735849,0.8984838144011479,0.8984838144011479,0.9428571428571431,0.9428571428571431,0.9853803898604324,0.9853803898604324,1.0231016336402137,1.0231016336402137,1.0674157303370786,1.0674157303370786,1.1111111111111112,1.1111111111111112,1.1569282588103356,1.1569282588103356,1.2121212121212122,1.2121212121212122,1.2781299686085856,1.2781299686085856,1.3636363636363638,1.3636363636363638,1.4705882352941178,1.4705882352941178,1.619996680860826,1.619996680860826,1.8351249510635521,1.8351249510635521,2.307692307692308,2.307692307692308,3.4615384615384612,3.4615384615384612,30.000000000000032
29,new_death_13_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32967032967032966,0.32967032967032966,0.46453262129491635,0.46453262129491635,0.567828057796776,0.567828057796776,0.6521739130434783,0.6521739130434783,0.7246376811594203,0.7246376811594203,0.7885830850926047,0.7885830850926047,0.8385093167701863,0.8385093167701863,0.8886946674812702,0.8886946674812702,0.933898221773206,0.933898221773206,0.9738687690432364,0.9738687690432364,1.0116236362996691,1.0116236362996691,1.0526315789473684,1.0526315789473684,1.09375,1.09375,1.139240506329114,1.139240506329114,1.191412550887165,1.191412550887165,1.25,1.25,1.3328706274292061,1.3328706274292061,1.430773102973324,1.430773102973324,1.5826100587419973,1.5826100587419973,1.8072289156626506,1.8072289156626506,2.2544982398192017,2.2544982398192017,3.3333333333333335,3.3333333333333335,30.000000000000032
30,new_death_14_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31477290337697506,0.31477290337697506,0.45345150725473454,0.45345150725473454,0.5590062111801242,0.5590062111801242,0.6403049322975437,0.6403049322975437,0.7142857142857143,0.7142857142857143,0.7749010342040487,0.7749010342040487,0.8296296296296296,0.8296296296296296,0.880236775837079,0.880236775837079,0.9230769230769231,0.9230769230769231,0.9636380937311559,0.9636380937311559,1.0,1.0,1.0377152485958727,1.0377152485958727,1.0784139071305483,1.0784139071305483,1.1214953271028039,1.1214953271028039,1.1707599803973312,1.1707599803973312,1.231316363352115,1.231316363352115,1.3043478260869565,1.3043478260869565,1.405409465638801,1.405409465638801,1.5566051694002438,1.5566051694002438,1.7647058823529416,1.7647058823529416,2.1951219512195124,2.1951219512195124,3.3333333333333335,3.3333333333333335,30.000000000000032
31,new_death_15_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2980873039906258,0.2980873039906258,0.44372132499364,0.44372132499364,0.5454545454545455,0.5454545454545455,0.6293706293706294,0.6293706293706294,0.7013214766527316,0.7013214766527316,0.7640910759720633,0.7640910759720633,0.8159564823209429,0.8159564823209429,0.8679350502235975,0.8679350502235975,0.911214953271028,0.911214953271028,0.9535452322738387,0.9535452322738387,0.9928822899127506,0.9928822899127506,1.0285714285714285,1.0285714285714285,1.0679611650485439,1.0679611650485439,1.1108646044624746,1.1108646044624746,1.153846153846154,1.153846153846154,1.2132809456564084,1.2132809456564084,1.288177961812501,1.288177961812501,1.3858242059771797,1.3858242059771797,1.5342238274825613,1.5342238274825613,1.7647058823529411,1.7647058823529411,2.142857142857143,2.142857142857143,3.3333333333333335,3.3333333333333335,30.000000000000032
32,new_death_16_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26834403401984497,0.26834403401984497,0.42397865366165655,0.42397865366165655,0.5263157894736842,0.5263157894736842,0.6122448979591837,0.6122448979591837,0.6818181818181819,0.6818181818181819,0.7458032492903037,0.7458032492903037,0.8012675418741512,0.8012675418741512,0.8529009450537639,0.8529009450537639,0.8963259213428129,0.8963259213428129,0.940335292697282,0.940335292697282,0.9799878800586933,0.9799878800586933,1.0172484225161236,1.0172484225161236,1.0572299131706677,1.0572299131706677,1.0969594632440365,1.0969594632440365,1.1464968152866242,1.1464968152866242,1.2,1.2,1.2699420722282704,1.2699420722282704,1.3636363636363638,1.3636363636363638,1.5,1.5,1.7391304347826089,1.7391304347826089,2.142857142857143,2.142857142857143,3.3333333333333335,3.3333333333333335,30.000000000000032
33,new_death_17_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.22727272727272727,0.4,0.4,0.5042016806722689,0.5042016806722689,0.588349234321828,0.588349234321828,0.6618052750771716,0.6618052750771716,0.7249933926076055,0.7249933926076055,0.7862903225806451,0.7862903225806451,0.8343688852087294,0.8343688852087294,0.8823529411764706,0.8823529411764706,0.9273097516518569,0.9273097516518569,0.9677419354838709,0.9677419354838709,1.0074626865671643,1.0074626865671643,1.049311313423685,1.049311313423685,1.0901492906663746,1.0901492906663746,1.1369677224349606,1.1369677224349606,1.195219123505976,1.195219123505976,1.2631578947368423,1.2631578947368423,1.3635474083275108,1.3635474083275108,1.5,1.5,1.7142857142857144,1.7142857142857144,2.142857142857143,2.142857142857143,3.3333333333333335,3.3333333333333335,30.000000000000032
34,new_death_18_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19246211497282162,0.19246211497282162,0.3783311269713364,0.3783311269713364,0.48387096774193544,0.48387096774193544,0.573248407643312,0.573248407643312,0.6451612903225806,0.6451612903225806,0.7093964648350007,0.7093964648350007,0.7692307692307692,0.7692307692307692,0.8219178082191781,0.8219178082191781,0.8709614709276075,0.8709614709276075,0.9128339865245663,0.9128339865245663,0.9571592485114488,0.9571592485114488,1.0,1.0,1.0409133190385573,1.0409133190385573,1.0853979480726097,1.0853979480726097,1.129278799657789,1.129278799657789,1.1904761904761905,1.1904761904761905,1.2588682503936743,1.2588682503936743,1.3554801759091308,1.3554801759091308,1.5,1.5,1.7116376969038563,1.7116376969038563,2.112676056338028,2.112676056338028,3.3333333333333335,3.3333333333333335,30.000000000000032
35,new_death_19_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16188897792671375,0.16188897792671375,0.36036026509793695,0.36036026509793695,0.46403721553732724,0.46403721553732724,0.5524592237387679,0.5524592237387679,0.625,0.625,0.6896551724137931,0.6896551724137931,0.75,0.75,0.8064413891251717,0.8064413891251717,0.855415828294295,0.855415828294295,0.9006844233061817,0.9006844233061817,0.9448818897637795,0.9448818897637795,0.989010989010989,0.989010989010989,1.0323001110027246,1.0323001110027246,1.0772348911348089,1.0772348911348089,1.124055636757085,1.124055636757085,1.183718706832611,1.183718706832611,1.25,1.25,1.350397030008483,1.350397030008483,1.5,1.5,1.7047592353298877,1.7047592353298877,2.123594833771825,2.123594833771825,3.333333333333333,3.333333333333333,30.000000000000032
36,new_death_20_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11209751802783835,0.11209751802783835,0.34090909090909094,0.34090909090909094,0.44204791192743,0.44204791192743,0.5357142857142857,0.5357142857142857,0.6069802953359389,0.6069802953359389,0.6673301480458317,0.6673301480458317,0.7317073170731707,0.7317073170731707,0.7894736842105263,0.7894736842105263,0.8394702903300342,0.8394702903300342,0.8874854725838752,0.8874854725838752,0.937283966318267,0.937283966318267,0.979875145821384,0.979875145821384,1.0273972602739727,1.0273972602739727,1.0725533541178374,1.0725533541178374,1.1214953271028036,1.1214953271028036,1.1811023622047243,1.1811023622047243,1.250496446323207,1.250496446323207,1.3521306221101304,1.3521306221101304,1.499779795339119,1.499779795339119,1.7142857142857142,1.7142857142857142,2.142857142857143,2.142857142857143,3.2989926739926743,3.2989926739926743,30.000000000000032
37,new_death_21_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041910872090746516,0.041910872090746516,0.3181970980956253,0.3181970980956253,0.424156741781624,0.424156741781624,0.517241379310345,0.517241379310345,0.5932203389830508,0.5932203389830508,0.6521920048630813,0.6521920048630813,0.7149404216315307,0.7149404216315307,0.7731958762886598,0.7731958762886598,0.8294930875576036,0.8294930875576036,0.8788116936952782,0.8788116936952782,0.9265964672892141,0.9265964672892141,0.9737439462793878,0.9737439462793878,1.0212171694785366,1.0212171694785366,1.0697372205137778,1.0697372205137778,1.1180124223602486,1.1180124223602486,1.178255890052356,1.178255890052356,1.2510176897521426,1.2510176897521426,1.349055995235064,1.349055995235064,1.5,1.5,1.7142857142857144,1.7142857142857144,2.142857142857143,2.142857142857143,3.333333333333333,3.333333333333333,30.000000000000032
38,new_death_22_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29649502579218867,0.29649502579218867,0.4109589041095891,0.4109589041095891,0.5,0.5,0.578512396694215,0.578512396694215,0.6382978723404255,0.6382978723404255,0.6976744186046513,0.6976744186046513,0.759493670886076,0.759493670886076,0.8147929511565875,0.8147929511565875,0.8685918962511681,0.8685918962511681,0.9130434782608695,0.9130434782608695,0.9647423619939292,0.9647423619939292,1.0144257912717856,1.0144257912717856,1.0666666666666667,1.0666666666666667,1.1176292753306156,1.1176292753306156,1.1842105263157896,1.1842105263157896,1.2541658742940909,1.2541658742940909,1.3519880009671765,1.3519880009671765,1.5,1.5,1.7142857142857142,1.7142857142857142,2.142857142857143,2.142857142857143,3.316885964912281,3.316885964912281,30.000000000000032
39,new_death_23_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27416047131695437,0.27416047131695437,0.3879632012352033,0.3879632012352033,0.48270736910115086,0.48270736910115086,0.5581267018983042,0.5581267018983042,0.6236945150573442,0.6236945150573442,0.6818181818181819,0.6818181818181819,0.7416545176572176,0.7416545176572176,0.8011599348909568,0.8011599348909568,0.8550704687113272,0.8550704687113272,0.9051595802932199,0.9051595802932199,0.9553687410362028,0.9553687410362028,1.0094582427165597,1.0094582427165597,1.0636513529431284,1.0636513529431284,1.120331950207469,1.120331950207469,1.1867901044989773,1.1867901044989773,1.2658227848101264,1.2658227848101264,1.3636363636363638,1.3636363636363638,1.5,1.5,1.7353825090376036,1.7353825090376036,2.142857142857143,2.142857142857143,3.3333333333333335,3.3333333333333335,30.000000000000032
40,new_death_24_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24562494969279064,0.24562494969279064,0.362667654473031,0.362667654473031,0.45522287355369484,0.45522287355369484,0.5376611832240928,0.5376611832240928,0.6032532910812815,0.6032532910812815,0.6634615384615385,0.6634615384615385,0.7246376811594203,0.7246376811594203,0.7851708146031923,0.7851708146031923,0.8411214953271029,0.8411214953271029,0.8940397350993378,0.8940397350993378,0.9473684210526316,0.9473684210526316,1.004037467285471,1.004037467285471,1.063664801224856,1.063664801224856,1.120689655172414,1.120689655172414,1.1904761904761905,1.1904761904761905,1.276595744680851,1.276595744680851,1.373245245180489,1.373245245180489,1.52083468553255,1.52083468553255,1.7647058823529411,1.7647058823529411,2.166391196555174,2.166391196555174,3.3333333333333335,3.3333333333333335,30.000000000000032
41,new_death_25_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21670632722734634,0.21670632722734634,0.34220532319391633,0.34220532319391633,0.4347826086956522,0.4347826086956522,0.5150609547381447,0.5150609547381447,0.5882352941176471,0.5882352941176471,0.6463878326996197,0.6463878326996197,0.7099146338526744,0.7099146338526744,0.7683249561760344,0.7683249561760344,0.826555112045756,0.826555112045756,0.8823529411764706,0.8823529411764706,0.9375,0.9375,0.9996867658532158,0.9996867658532158,1.059548794898939,1.059548794898939,1.1219403892366289,1.1219403892366289,1.1956804632335825,1.1956804632335825,1.2811474688968896,1.2811474688968896,1.3863644576136447,1.3863644576136447,1.5384615384615383,1.5384615384615383,1.7647058823529411,1.7647058823529411,2.2128920668165977,2.2128920668165977,3.3333333333333335,3.3333333333333335,30.000000000000032
42,new_death_26_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19186795457577374,0.19186795457577374,0.3243243243243243,0.3243243243243243,0.4166666666666667,0.4166666666666667,0.49586776859504134,0.49586776859504134,0.5660377358490566,0.5660377358490566,0.6282722513089005,0.6282722513089005,0.6899625651356952,0.6899625651356952,0.7505566157760815,0.7505566157760815,0.8108108108108107,0.8108108108108107,0.8695652173913044,0.8695652173913044,0.9306429688663787,0.9306429688663787,0.989010989010989,0.989010989010989,1.056338028169014,1.056338028169014,1.1214953271028036,1.1214953271028036,1.1976822694721463,1.1976822694721463,1.2857142857142856,1.2857142857142856,1.3953488372093024,1.3953488372093024,1.5584415584415583,1.5584415584415583,1.7886878123368388,1.7886878123368388,2.255942275042445,2.255942275042445,3.3333333333333335,3.3333333333333335,30.000000000000032
43,new_death_27_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1709870398179238,0.1709870398179238,0.30612244897959184,0.30612244897959184,0.39775553110682416,0.39775553110682416,0.47368421052631576,0.47368421052631576,0.5495369651231271,0.5495369651231271,0.6122448979591837,0.6122448979591837,0.6766917293233082,0.6766917293233082,0.7377664461810357,0.7377664461810357,0.8,0.8,0.8605519579848824,0.8605519579848824,0.9210526315789473,0.9210526315789473,0.9830774987707407,0.9830774987707407,1.0547885992165338,1.0547885992165338,1.1192682795409237,1.1192682795409237,1.2,1.2,1.2962962962962963,1.2962962962962963,1.411764705882353,1.411764705882353,1.5789473684210527,1.5789473684210527,1.8224299065420557,1.8224299065420557,2.3076923076923075,2.3076923076923075,3.5294117647058822,3.5294117647058822,30.000000000000032
44,new_death_28_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1444485089186176,0.1444485089186176,0.28790786948176583,0.28790786948176583,0.37974683544303794,0.37974683544303794,0.4555809031509406,0.4555809031509406,0.5333378232758621,0.5333378232758621,0.5988023952095809,0.5988023952095809,0.6631055577909469,0.6631055577909469,0.7299270072992701,0.7299270072992701,0.7894736842105263,0.7894736842105263,0.8548561853527019,0.8548561853527019,0.9136293196017182,0.9136293196017182,0.9787540751899906,0.9787540751899906,1.0531099272080948,1.0531099272080948,1.1214953271028039,1.1214953271028039,1.2023453846772894,1.2023453846772894,1.3043478260869565,1.3043478260869565,1.4285714285714286,1.4285714285714286,1.6071428571428572,1.6071428571428572,1.846467391304348,1.846467391304348,2.360061287027579,2.360061287027579,3.5294117647058822,3.5294117647058822,30.000000000000032
45,new_death_29_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.11538461538461539,0.2667655786350148,0.2667655786350148,0.3614457831325301,0.3614457831325301,0.43800063987107785,0.43800063987107785,0.512837797795425,0.512837797795425,0.582314881380302,0.582314881380302,0.6489275372515224,0.6489275372515224,0.7142857142857143,0.7142857142857143,0.7792207792207791,0.7792207792207791,0.842181688490345,0.842181688490345,0.9090909090909091,0.9090909090909091,0.9739530958643076,0.9739530958643076,1.0505836575875487,1.0505836575875487,1.1253395392455454,1.1253395392455454,1.208357906637754,1.208357906637754,1.307758100632241,1.307758100632241,1.432020461141183,1.432020461141183,1.6216216216216215,1.6216216216216215,1.875,1.875,2.4,2.4,3.5999999999999996,3.5999999999999996,30.000000000000032
46,new_death_30_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08738204137516584,0.08738204137516584,0.2449761672624851,0.2449761672624851,0.34431639191636865,0.34431639191636865,0.4202171522814734,0.4202171522814734,0.49401858048608666,0.49401858048608666,0.5660377358490566,0.5660377358490566,0.6309748969888398,0.6309748969888398,0.6976744186046513,0.6976744186046513,0.7654503607288428,0.7654503607288428,0.8313128146731238,0.8313128146731238,0.9022556390977443,0.9022556390977443,0.9677419354838708,0.9677419354838708,1.0483868640412166,1.0483868640412166,1.1279341646799927,1.1279341646799927,1.2142152023692003,1.2142152023692003,1.3159387690102715,1.3159387690102715,1.4482758620689655,1.4482758620689655,1.6516677033120826,1.6516677033120826,1.92,1.92,2.4563781321769294,2.4563781321769294,3.685688941454761,3.685688941454761,30.000000000000032
