,col_name,0_min,0_max,1_min,1_max,2_min,2_max,3_min,3_max,4_min,4_max,5_min,5_max,6_min,6_max,7_min,7_max,8_min,8_max,9_min,9_max,10_min,10_max,11_min,11_max,12_min,12_max,13_min,13_max,14_min,14_max,15_min,15_max,16_min,16_max,17_min,17_max,18_min,18_max,19_min,19_max,20_min,20_max,21_min,21_max,22_min,22_max,23_min,23_max,24_min,24_max,25_min,25_max,26_min,26_max,27_min,27_max,28_min,28_max,29_min,29_max,30_min,30_max,31_min,31_max,32_min,32_max,33_min,33_max,34_min,34_max,35_min,35_max,36_min,36_max,37_min,37_max,38_min,38_max,39_min,39_max,40_min,40_max,41_min,41_max,42_min,42_max,43_min,43_max,44_min,44_max,45_min,45_max,46_min,46_max,47_min,47_max,48_min,48_max,49_min,49_max,50_min,50_max,51_min,51_max,52_min,52_max,53_min,53_max,54_min,54_max,55_min,55_max,56_min,56_max,57_min,57_max,58_min,58_max,59_min,59_max,60_min,60_max,61_min,61_max,62_min,62_max,63_min,63_max
10,stringency_index,0.0,17.59,17.59,24.07,24.07,28.699999999999996,28.699999999999996,32.41,32.41,35.19,35.19,37.04,37.04,38.89,38.89,40.74,40.74,41.67,41.67,43.52,43.52,45.37,45.37,47.22,47.22,48.14999999999999,48.14999999999999,49.54,49.54,50.46,50.46,50.93,50.93,52.78,52.78,53.24,53.24,54.63,54.63,55.56,55.56,56.48,56.48,57.41,57.41,58.33,58.33,59.30578060516156,59.30578060516156,59.30578060516156,59.30578060516156,59.30578060516156,59.30578060516156,59.30578060516156,59.30578060516156,59.30578060516156,59.30578060516156,60.19,60.19,60.19,60.19,62.04,62.04,62.96,62.96,63.89,63.89,64.81,64.81,65.74,65.74,66.67,66.67,67.59,67.59,68.98,68.98,69.91,69.91,70.83,70.83,71.3,71.3,72.22,72.22,73.15,73.15,73.61,73.61,75.0,75.0,75.93,75.93,76.85,76.85,77.78,77.78,78.7,78.7,79.63,79.63,80.09,80.09,80.56,80.56,81.48,81.48,82.41,82.41,83.33,83.33,84.26,84.26,85.19,85.19,87.04,87.04,87.96,87.96,88.89,88.89,90.74,90.74,93.52,93.52,96.3,96.3,100.0
11,population_density,1.98,3.612,3.612,3.952,3.952,4.289,4.289,7.859,7.859,10.202,10.202,14.98,14.98,15.322,15.322,16.426,16.426,17.348,17.348,18.22,18.22,23.258,23.258,23.89,23.89,25.04,25.04,31.033,31.033,35.608,35.608,36.253,36.253,41.285,41.285,44.223,44.223,46.28,46.28,46.858,46.858,49.831,49.831,51.75500000000001,51.75500000000001,54.422,54.422,64.281,64.281,65.18,65.18,66.444,66.444,69.874,69.874,73.726,73.726,76.134,76.134,77.39,77.39,80.291,80.291,82.6,82.6,83.479,83.479,87.324,87.324,96.07899999999998,96.07899999999998,97.999,97.999,102.619,102.619,104.87100000000001,104.87100000000001,104.957,104.957,109.285,109.285,112.371,112.371,119.309,119.309,123.655,123.655,126.719,126.719,135.58,135.58,137.176,137.176,147.674,147.674,163.755,163.755,205.859,205.859,209.588,209.588,214.243,214.243,231.447,231.447,237.016,237.016,266.879,266.879,307.811,307.811,323.54940397824345,323.54940397824345,347.778,347.778,375.564,375.564,437.352,437.352,508.544,508.544,556.667,556.667,778.202,778.202,1454.433,1454.433,19347.5
12,median_age,15.1,16.7,16.7,16.8,16.8,17.6,17.6,17.7,17.7,18.3,18.3,18.7,18.7,18.8,18.8,19.0,19.0,19.2,19.2,19.6,19.6,19.7,19.7,20.0,20.0,20.300000000000004,20.300000000000004,21.1,21.1,21.7,21.7,22.6,22.6,23.2,23.2,23.5,23.5,25.0,25.0,25.3,25.3,25.7,25.7,26.3,26.3,27.3,27.3,27.5,27.5,27.6,27.6,28.2,28.2,29.0,29.0,29.1,29.1,29.300000000000004,29.300000000000004,29.7,29.7,30.6,30.6,30.6,30.6,30.7,30.7,31.1,31.1,31.6,31.6,31.9,31.9,32.4,32.4,32.4,32.4,33.5,33.5,33.7,33.7,34.3,34.3,35.6,35.6,37.3,37.3,37.9,37.9,38.3,38.3,38.7,38.7,39.1,39.1,39.7,39.7,40.1,40.1,41.0,41.0,41.2,41.2,41.8,41.8,42.0,42.0,42.4,42.4,42.7,42.7,43.0,43.0,43.143750000000004,43.143750000000004,43.4,43.4,43.5,43.5,44.0,44.0,44.7,44.7,45.5,45.5,46.6,46.6,48.2
13,gdp_per_capita,661.24,926.0,926.0,1136.103,1136.103,1429.813,1429.813,1561.767,1561.767,1653.1729999999998,1653.1729999999998,1729.9270000000001,1729.9270000000001,1854.2110000000002,1854.2110000000002,2014.306,2014.306,2442.804,2442.804,2851.153,2851.153,3052.714,3052.714,3523.984,3523.984,3601.0060000000003,3601.0060000000003,4227.63,4227.63,4541.795,4541.795,5034.708,5034.708,5338.454,5338.454,5819.495,5819.495,6426.674,6426.674,7292.458,7292.458,7435.047,7435.047,7738.975,7738.975,7894.393,7894.393,8787.58,8787.58,9745.079,9745.079,10581.936,10581.936,11188.744,11188.744,11803.431,11803.431,12294.876,12294.876,13254.949,13254.949,13913.839,13913.839,14103.452,14103.452,15308.712,15308.712,15524.995,15524.995,15807.374,15807.374,16409.288,16409.288,16978.068,16978.068,17881.509,17881.509,18933.907,18933.907,19201.007797629238,19201.007797629238,19201.007797629238,19201.007797629238,20551.409,20551.409,22669.797,22669.797,23313.199,23313.199,24574.382,24574.382,25129.341,25129.341,26808.164,26808.164,27936.896,27936.896,29524.265,29524.265,31400.84,31400.84,33132.32,33132.32,35220.084,35220.084,36513.323,36513.323,38605.671,38605.671,39753.244,39753.244,43290.705,43290.705,44648.71,44648.71,45436.686,45436.686,46949.283,46949.283,49045.411,49045.411,57410.166,57410.166,67293.483,67293.483,85535.383,85535.383,116935.6
14,hospital_beds_per_thousand,0.1,0.3,0.3,0.3,0.3,0.5,0.5,0.53,0.53,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8999999999999999,0.8999999999999999,1.0,1.0,1.04,1.04,1.1,1.1,1.2,1.2,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.5,1.5,1.6,1.6,1.6,1.6,1.7,1.7,1.71,1.71,1.9,1.9,2.0,2.0,2.1,2.1,2.11,2.11,2.22,2.22,2.3,2.3,2.5,2.5,2.54,2.54,2.7,2.7,2.77,2.77,2.81,2.81,2.9,2.9,2.96,2.96,2.99,2.99,3.042660133980844,3.042660133980844,3.0426601339808435,3.0426601339808435,3.0426601339808435,3.0426601339808435,3.0426601339808435,3.0426601339808435,3.0426601339808435,3.0426601339808435,3.0426601339808435,3.0426601339808435,3.1,3.1,3.28,3.28,3.3999999999999995,3.3999999999999995,3.6,3.6,3.7,3.7,3.861,3.861,4.2,4.2,4.34,4.34,4.5,4.5,4.53,4.53,4.7,4.7,5.2,5.2,5.57,5.57,5.64,5.64,5.98,5.98,6.56,6.56,6.629999999999999,6.629999999999999,7.02,7.02,7.454,7.454,8.05,8.05,12.27,12.27,13.8
15,life_expectancy,53.28,54.69,54.69,57.78,57.78,58.32,58.32,59.31,59.31,60.85,60.85,61.15,61.15,61.599999999999994,61.599999999999994,62.42,62.42,63.89,63.89,64.1,64.1,64.26,64.26,64.83,64.83,65.46,65.46,66.6,66.6,67.04,67.04,67.44,67.44,69.59,69.59,70.39,70.39,71.1,71.1,71.45,71.45,71.72,71.72,71.9,71.9,72.06,72.06,72.58,72.58,72.7,72.7,72.98,72.98,73.51,73.51,73.77,73.77,74.08,74.08,74.3,74.3,74.53,74.53,75.05,75.05,75.09,75.09,75.27,75.27,75.8,75.8,75.93,75.93,76.05,76.05,76.67,76.67,76.7,76.7,76.88,76.88,76.88,76.88,77.01,77.01,77.29,77.29,77.54,77.54,77.86,77.86,78.49,78.49,78.57,78.57,78.74,78.74,78.92,78.92,79.38,79.38,80.23,80.23,80.9,80.9,81.32,81.32,81.54,81.54,81.91,81.91,82.25,82.25,82.3,82.3,82.43,82.43,82.66,82.66,82.97,82.97,83.44,83.44,83.56,83.56,83.78,83.78,86.75
16,human_development_index,0.354,0.404,0.404,0.4265,0.4265,0.437,0.437,0.457,0.457,0.46299999999999997,0.46299999999999997,0.492,0.492,0.498,0.498,0.503,0.503,0.516,0.516,0.52,0.52,0.535,0.535,0.556,0.556,0.574,0.574,0.588,0.588,0.59,0.59,0.606,0.606,0.617,0.617,0.65,0.65,0.654,0.654,0.667,0.667,0.674,0.674,0.693,0.693,0.696,0.696,0.699,0.699,0.702,0.702,0.708,0.708,0.7158637218712289,0.7158637218712289,0.717,0.717,0.732,0.732,0.735,0.735,0.747,0.747,0.752,0.752,0.754,0.754,0.757,0.757,0.7569999999999999,0.7569999999999999,0.761,0.761,0.774,0.774,0.78,0.78,0.787,0.787,0.791,0.791,0.798,0.798,0.802,0.802,0.807,0.807,0.811,0.811,0.816,0.816,0.825,0.825,0.838,0.838,0.847,0.847,0.853,0.853,0.858,0.858,0.863,0.863,0.87,0.87,0.8779999999999999,0.8779999999999999,0.891,0.891,0.901,0.901,0.903,0.903,0.909,0.909,0.916,0.916,0.9220000000000002,0.9220000000000002,0.929,0.929,0.9320000000000002,0.9320000000000002,0.936,0.936,0.939,0.939,0.953
17,new_death_1_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004128186352035842,0.004128186352035842,0.2663252376564167,0.2663252376564167,0.37037037037037035,0.37037037037037035,0.4444444444444444,0.4444444444444444,0.5113636363636364,0.5113636363636364,0.5727034238359586,0.5727034238359586,0.625,0.625,0.6776477862373309,0.6776477862373309,0.7275320970042796,0.7275320970042796,0.7706363107955259,0.7706363107955259,0.8142348757067177,0.8142348757067177,0.8587735885385137,0.8587735885385137,0.9027767291389284,0.9027767291389284,0.9419751289100172,0.9419751289100172,0.9836065573770492,0.9836065573770492,1.026615969581749,1.026615969581749,1.0714285714285714,1.0714285714285714,1.1111111111111112,1.1111111111111112,1.1538461538461537,1.1538461538461537,1.2,1.2,1.25,1.25,1.3043478260869565,1.3043478260869565,1.3636363636363638,1.3636363636363638,1.4285714285714286,1.4285714285714286,1.5,1.5,1.5789473684210527,1.5789473684210527,1.6666666666666667,1.6666666666666667,1.7647058823529411,1.7647058823529411,1.875,1.875,2.0,2.0,2.1556387225548903,2.1556387225548903,2.362204724409449,2.362204724409449,2.606979405034325,2.606979405034325,2.919546759148529,2.919546759148529,3.3333333333333335,3.3333333333333335,3.750000000000001,3.750000000000001,4.5,4.5,5.806451612903225,5.806451612903225,7.500000000000002,7.500000000000002,12.352941176470589,12.352941176470589,30.000000000000032
18,new_death_2_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24911351593659845,0.24911351593659845,0.3614457831325301,0.3614457831325301,0.43744779009720536,0.43744779009720536,0.5084745762711865,0.5084745762711865,0.5714285714285714,0.5714285714285714,0.6228915876754789,0.6228915876754789,0.6745628664957461,0.6745628664957461,0.7258064516129032,0.7258064516129032,0.7692307692307693,0.7692307692307693,0.8123718970237606,0.8123718970237606,0.8571428571428571,0.8571428571428571,0.8955223880597015,0.8955223880597015,0.9374999999999998,0.9374999999999998,0.9764641358935646,0.9764641358935646,1.0162625080743601,1.0162625080743601,1.0576923076923077,1.0576923076923077,1.0975609756097562,1.0975609756097562,1.1420411443846405,1.1420411443846405,1.1842105263157896,1.1842105263157896,1.2272209526234656,1.2272209526234656,1.2765957446808511,1.2765957446808511,1.3333333333333333,1.3333333333333333,1.3931400822541566,1.3931400822541566,1.4634146341463414,1.4634146341463414,1.5384615384615385,1.5384615384615385,1.6169384896417838,1.6169384896417838,1.7068965517241383,1.7068965517241383,1.814500900592896,1.814500900592896,1.9354838709677418,1.9354838709677418,2.081969671429541,2.081969671429541,2.2641509433962264,2.2641509433962264,2.5,2.5,2.727272727272728,2.727272727272728,3.091124286535994,3.091124286535994,3.5999999999999996,3.5999999999999996,4.285714285714286,4.285714285714286,5.069770488367219,5.069770488367219,6.923076923076923,6.923076923076923,10.013736263736265,10.013736263736265,30.000000000000032
19,new_death_3_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22556390977443608,0.22556390977443608,0.3514938569001874,0.3514938569001874,0.43402733720753184,0.43402733720753184,0.5042016806722689,0.5042016806722689,0.5660377358490566,0.5660377358490566,0.6198421571002498,0.6198421571002498,0.6675020842928854,0.6675020842928854,0.7221006564551423,0.7221006564551423,0.7692307692307692,0.7692307692307692,0.8108108108108107,0.8108108108108107,0.8503814529232929,0.8503814529232929,0.8910891089108911,0.8910891089108911,0.9297839316070857,0.9297839316070857,0.9677419354838708,0.9677419354838708,1.0074176323991817,1.0074176323991817,1.0470041071295926,1.0470041071295926,1.0866360744027648,1.0866360744027648,1.1265404663686418,1.1265404663686418,1.1688311688311688,1.1688311688311688,1.2121349388064373,1.2121349388064373,1.2556876030664355,1.2556876030664355,1.3043478260869565,1.3043478260869565,1.3636363636363638,1.3636363636363638,1.4285714285714286,1.4285714285714286,1.5,1.5,1.5789473684210527,1.5789473684210527,1.6666666666666667,1.6666666666666667,1.7647058823529411,1.7647058823529411,1.875,1.875,2.0,2.0,2.1428571428571432,2.1428571428571432,2.3493975903614457,2.3493975903614457,2.608695652173913,2.608695652173913,2.9294607596278723,2.9294607596278723,3.333333333333334,3.333333333333334,3.913043478260869,3.913043478260869,5.0,5.0,6.113888888888888,6.113888888888888,10.0,10.0,30.000000000000032
20,new_death_4_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196129432748129,0.196129432748129,0.3401842778699381,0.3401842778699381,0.42398971360787213,0.42398971360787213,0.49921659781678335,0.49921659781678335,0.5631633169462117,0.5631633169462117,0.6165944338226502,0.6165944338226502,0.6666666666666666,0.6666666666666666,0.7171314741035856,0.7171314741035856,0.7638316648342109,0.7638316648342109,0.8048705374132855,0.8048705374132855,0.8450704225352113,0.8450704225352113,0.8828512112041731,0.8828512112041731,0.9230769230769231,0.9230769230769231,0.9619807265310338,0.9619807265310338,1.0,1.0,1.03448275862069,1.03448275862069,1.0714285714285716,1.0714285714285716,1.1111111111111112,1.1111111111111112,1.1538461538461537,1.1538461538461537,1.1949454151233398,1.1949454151233398,1.2394362359283735,1.2394362359283735,1.2857142857142858,1.2857142857142858,1.3365228975164818,1.3365228975164818,1.397652237710932,1.397652237710932,1.4634146341463414,1.4634146341463414,1.5347361088312204,1.5347361088312204,1.6181182180237035,1.6181182180237035,1.7014160046339786,1.7014160046339786,1.804281014832943,1.804281014832943,1.929824561403509,1.929824561403509,2.0709165448396627,2.0709165448396627,2.26027397260274,2.26027397260274,2.476572739187418,2.476572739187418,2.727272727272728,2.727272727272728,3.125,3.125,3.75,3.75,4.363636363636364,4.363636363636364,6.0,6.0,10.0,10.0,30.000000000000032
21,new_death_5_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16550443084111327,0.16550443084111327,0.329758039052115,0.329758039052115,0.41666666666666674,0.41666666666666674,0.49180327868852464,0.49180327868852464,0.5603608999888929,0.5603608999888929,0.6129119442022668,0.6129119442022668,0.6629950692315495,0.6629950692315495,0.7142857142857143,0.7142857142857143,0.7563025210084033,0.7563025210084033,0.7996669747174787,0.7996669747174787,0.8391608391608392,0.8391608391608392,0.8791208791208791,0.8791208791208791,0.9135228202943584,0.9135228202943584,0.9523809523809523,0.9523809523809523,0.9910441380027117,0.9910441380027117,1.0256410256410258,1.0256410256410258,1.0636209559606782,1.0636209559606782,1.0977719063537097,1.0977719063537097,1.1366298957919065,1.1366298957919065,1.1756068795542236,1.1756068795542236,1.2138908559014652,1.2138908559014652,1.25748502994012,1.25748502994012,1.3043478260869565,1.3043478260869565,1.3636363636363638,1.3636363636363638,1.4285714285714286,1.4285714285714286,1.5,1.5,1.5674862897434223,1.5674862897434223,1.6551724137931036,1.6551724137931036,1.7518248175182483,1.7518248175182483,1.8606747877549945,1.8606747877549945,2.0,2.0,2.142857142857143,2.142857142857143,2.3178526141240736,2.3178526141240736,2.5963684752747254,2.5963684752747254,2.967032967032967,2.967032967032967,3.3799376299376296,3.3799376299376296,4.285714285714286,4.285714285714286,5.454545454545456,5.454545454545456,9.167946597353499,9.167946597353499,30.000000000000032
22,new_death_6_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12801836074536427,0.12801836074536427,0.3165183193614107,0.3165183193614107,0.4109589041095891,0.4109589041095891,0.4887380593262946,0.4887380593262946,0.5555555555555556,0.5555555555555556,0.6122448979591837,0.6122448979591837,0.6605656145172372,0.6605656145172372,0.7100591715976331,0.7100591715976331,0.7531380753138075,0.7531380753138075,0.794701986754967,0.794701986754967,0.8336489064576044,0.8336489064576044,0.8737864077669903,0.8737864077669903,0.9090909090909091,0.9090909090909091,0.9448818897637794,0.9448818897637794,0.979218973267131,0.979218973267131,1.0139681142493076,1.0139681142493076,1.0502865272868127,1.0502865272868127,1.0852668688791798,1.0852668688791798,1.1194029850746268,1.1194029850746268,1.153846153846154,1.153846153846154,1.1998815205231583,1.1998815205231583,1.2371134020618557,1.2371134020618557,1.2809125578906522,1.2809125578906522,1.3333333333333333,1.3333333333333333,1.3888888888888888,1.3888888888888888,1.4516129032258063,1.4516129032258063,1.5179294705170205,1.5179294705170205,1.5962409386992902,1.5962409386992902,1.6800000000000002,1.6800000000000002,1.7821782178217824,1.7821782178217824,1.8975472500689783,1.8975472500689783,2.0418192350993016,2.0418192350993016,2.2222222222222223,2.2222222222222223,2.4764479528318186,2.4764479528318186,2.727272727272728,2.727272727272728,3.298821989528796,3.298821989528796,4.0,4.0,5.0,5.0,8.571428571428573,8.571428571428573,30.000000000000032
23,new_death_7_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05776363271852446,0.05776363271852446,0.30191483353366255,0.30191483353366255,0.4040404040404041,0.4040404040404041,0.48412129141105076,0.48412129141105076,0.5501853368026738,0.5501853368026738,0.6086027897451196,0.6086027897451196,0.6578947368421053,0.6578947368421053,0.7058823529411765,0.7058823529411765,0.75,0.75,0.7894736842105263,0.7894736842105263,0.8324955337924528,0.8324955337924528,0.8670520231213873,0.8670520231213873,0.9039548022598871,0.9039548022598871,0.9375,0.9375,0.9677419354838709,0.9677419354838709,1.0009822055961621,1.0009822055961621,1.035939199406302,1.035939199406302,1.0714285714285714,1.0714285714285714,1.105527638190955,1.105527638190955,1.1386861313868615,1.1386861313868615,1.1741214057507987,1.1741214057507987,1.211911191119112,1.211911191119112,1.25,1.25,1.3043478260869565,1.3043478260869565,1.354515050167224,1.354515050167224,1.4093648634074714,1.4093648634074714,1.4754098360655736,1.4754098360655736,1.5437392795883362,1.5437392795883362,1.6285487095601598,1.6285487095601598,1.7142857142857142,1.7142857142857142,1.829268292682927,1.829268292682927,1.95006678539626,1.95006678539626,2.121212121212121,2.121212121212121,2.307692307692308,2.307692307692308,2.6315789473684212,2.6315789473684212,3.066195319819217,3.066195319819217,3.750000000000001,3.750000000000001,5.0,5.0,7.500000000000002,7.500000000000002,30.000000000000032
24,new_death_8_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28890973872086556,0.28890973872086556,0.39823008849557523,0.39823008849557523,0.48,0.48,0.5454545454545455,0.5454545454545455,0.6000333481547355,0.6000333481547355,0.6521739130434783,0.6521739130434783,0.702576112412178,0.702576112412178,0.75,0.75,0.7894736842105263,0.7894736842105263,0.8264134507634122,0.8264134507634122,0.8606633179034181,0.8606633179034181,0.8955223880597016,0.8955223880597016,0.9295702196948492,0.9295702196948492,0.9614452528273232,0.9614452528273232,0.994843412882309,0.994843412882309,1.025659376612264,1.025659376612264,1.056910569105691,1.056910569105691,1.0883280757097793,1.0883280757097793,1.1180124223602486,1.1180124223602486,1.1538461538461537,1.1538461538461537,1.1907976580891,1.1907976580891,1.2259615384615383,1.2259615384615383,1.2703583061889252,1.2703583061889252,1.3147302349635477,1.3147302349635477,1.3636363636363638,1.3636363636363638,1.4285714285714286,1.4285714285714286,1.5,1.5,1.5671641791044775,1.5671641791044775,1.6541487749431676,1.6541487749431676,1.754101183139805,1.754101183139805,1.865050453250615,1.865050453250615,2.0,2.0,2.2222222222222223,2.2222222222222223,2.5,2.5,3.0,3.0,3.75,3.75,5.0,5.0,7.500000000000002,7.500000000000002,30.000000000000032
25,new_death_9_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2629777483138295,0.2629777483138295,0.3846153846153846,0.3846153846153846,0.4683024261374219,0.4683024261374219,0.5357142857142858,0.5357142857142858,0.5955951226726701,0.5955951226726701,0.6451693211094051,0.6451693211094051,0.6976744186046512,0.6976744186046512,0.7407407407407407,0.7407407407407407,0.78125,0.78125,0.8181818181818182,0.8181818181818182,0.8550343725123035,0.8550343725123035,0.8866523303919636,0.8866523303919636,0.9203992402684222,0.9203992402684222,0.9523809523809523,0.9523809523809523,0.9830639407641654,0.9830639407641654,1.0128112268221885,1.0128112268221885,1.04,1.04,1.0714285714285716,1.0714285714285716,1.1029411764705883,1.1029411764705883,1.134801673094565,1.134801673094565,1.1683471049405099,1.1683471049405099,1.2,1.2,1.2425758049390434,1.2425758049390434,1.2823947399541153,1.2823947399541153,1.3333333333333333,1.3333333333333333,1.3855221061867362,1.3855221061867362,1.4457831325301205,1.4457831325301205,1.518987341772152,1.518987341772152,1.5890056100313084,1.5890056100313084,1.672062623994988,1.672062623994988,1.7857142857142858,1.7857142857142858,1.9354838709677418,1.9354838709677418,2.142857142857143,2.142857142857143,2.4324324324324325,2.4324324324324325,2.7974594444396472,2.7974594444396472,3.4883720930232562,3.4883720930232562,4.615384615384616,4.615384615384616,7.500000000000002,7.500000000000002,30.000000000000032
26,new_death_10_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22933666754409057,0.22933666754409057,0.36585365853658536,0.36585365853658536,0.4523181518451988,0.4523181518451988,0.5263157894736842,0.5263157894736842,0.5863597949778508,0.5863597949778508,0.6355932203389831,0.6355932203389831,0.6829300762139314,0.6829300762139314,0.7317073170731707,0.7317073170731707,0.7692307692307692,0.7692307692307692,0.81052673772914,0.81052673772914,0.8445678279819467,0.8445678279819467,0.8789808917197451,0.8789808917197451,0.909090909090909,0.909090909090909,0.9398951784927285,0.9398951784927285,0.9710564048686731,0.9710564048686731,1.0,1.0,1.0305206177185373,1.0305206177185373,1.057934508816121,1.057934508816121,1.0869565217391306,1.0869565217391306,1.1149283724543424,1.1149283724543424,1.1504864719602894,1.1504864719602894,1.1809671145351979,1.1809671145351979,1.2162162162162162,1.2162162162162162,1.254980079681275,1.254980079681275,1.3043478260869565,1.3043478260869565,1.3533834586466165,1.3533834586466165,1.4093959731543624,1.4093959731543624,1.4754098360655739,1.4754098360655739,1.5458838247559243,1.5458838247559243,1.6363636363636365,1.6363636363636365,1.7391304347826089,1.7391304347826089,1.875,1.875,2.0792079207920793,2.0792079207920793,2.307692307692308,2.307692307692308,2.727272727272728,2.727272727272728,3.3333333333333335,3.3333333333333335,4.505681818181818,4.505681818181818,7.500000000000002,7.500000000000002,30.000000000000032
