,dataSetName,1_k,2_k,3_k,4_k,5_k,6_k,7_k,8_k,9_k,10_k,11_k,12_k,13_k,14_k,15_k,16_k,17_k,18_k,19_k,20_k,21_k,22_k,23_k,24_k,25_k,26_k,27_k,28_k,29_k,30_k,31_k,32_k,33_k,34_k,35_k,36_k,37_k,38_k,39_k,40_k,41_k,42_k,43_k,44_k,45_k,46_k,47_k,48_k,49_k,50_k,51_k,52_k,53_k,54_k,55_k,56_k,57_k,58_k,59_k,60_k,61_k,62_k,63_k,64_k,65_k,66_k,67_k,68_k,69_k,70_k,71_k,72_k,73_k,74_k,75_k,76_k,77_k,78_k,79_k,80_k,81_k,82_k,83_k,84_k,85_k,86_k,87_k,88_k,89_k,90_k,91_k,92_k,93_k,94_k,95_k,96_k,97_k,98_k,99_k,100_k
0,WWC_09_01_2021_no_nulls_3000_classes.csv,55.68333333333334,55.76333333333334,56.49666666666667,56.73333333333333,57.66,57.44333333333333,58.583333333333336,58.406666666666666,58.776666666666664,57.20333333333334,57.910000000000004,59.046666666666674,58.51333333333333,58.339999999999996,59.17666666666667,58.406666666666666,58.89000000000001,58.89000000000001,58.77333333333333,58.916666666666664,60.19333333333333,59.43333333333334,59.623333333333335,59.410000000000004,60.27,59.586666666666666,59.800000000000004,60.17666666666667,59.89333333333334,59.276666666666664,60.373333333333335,60.41,60.48,60.453333333333326,59.876666666666665,59.943333333333335,59.24333333333333,60.06333333333333,60.17666666666667,60.11333333333334,60.27333333333333,60.696666666666665,60.413333333333334,60.07,61.03333333333333,60.10333333333333,59.88666666666666,61.28333333333333,59.96,60.026666666666664,60.70666666666667,60.836666666666666,60.596666666666664,60.35333333333333,60.57333333333333,60.72,61.20666666666667,60.43000000000001,61.76,61.26666666666667,61.00666666666667,60.47,60.10666666666666,60.88999999999999,61.07666666666666,61.20666666666667,61.36666666666667,61.449999999999996,60.89666666666667,61.30666666666667,61.26666666666667,60.63666666666666,61.803333333333335,61.173333333333325,60.74,61.55666666666667,61.38333333333333,61.24666666666667,61.223333333333336,61.60666666666666,61.47666666666667,61.76666666666667,60.63666666666666,60.99333333333334,61.13,61.4,61.85,61.583333333333336,60.73,61.44,61.49,61.86666666666667,60.75,61.406666666666666,61.349999999999994,61.666666666666664,61.41,61.27333333333333,61.89333333333334,61.383333333333326
1,WWC_09_01_2021_no_nulls_3500_classes.csv,55.830000000000005,54.97333333333333,56.833333333333336,57.23666666666667,57.199999999999996,57.836666666666666,58.546666666666674,58.31,58.38333333333333,59.14333333333334,58.88666666666666,58.6,59.02666666666667,58.69333333333333,59.04333333333333,59.126666666666665,58.21333333333333,59.39333333333334,58.879999999999995,59.77,59.54,60.153333333333336,59.95333333333334,59.01,60.27666666666667,59.916666666666664,59.826666666666675,60.27333333333333,59.870000000000005,60.046666666666674,60.81666666666666,59.96333333333333,60.21333333333333,59.85,60.26,60.78,60.446666666666665,59.79,59.160000000000004,59.620000000000005,61.04666666666666,60.45666666666667,60.85333333333333,60.839999999999996,60.653333333333336,60.54,60.56333333333333,60.61666666666667,60.73,61.10666666666666,61.51333333333333,60.74666666666667,61.20666666666667,60.18666666666667,61.080000000000005,61.11333333333334,59.95333333333334,60.673333333333325,60.57333333333333,60.71333333333333,61.26,60.620000000000005,60.52666666666667,60.81666666666666,61.72666666666667,60.36333333333334,60.833333333333336,61.04666666666666,62.18333333333334,61.46333333333334,61.19,60.71333333333333,60.73333333333333,61.62,61.47666666666667,61.24333333333334,61.196666666666665,61.49,61.25666666666667,60.596666666666664,60.696666666666665,60.53666666666667,60.879999999999995,61.080000000000005,60.88333333333333,61.43333333333334,61.633333333333326,61.416666666666664,61.333333333333336,60.76333333333333,61.156666666666666,61.56666666666667,62.41,61.23,61.6,61.583333333333336,61.20666666666667,61.326666666666675,60.95666666666667,61.23
2,WWC_09_01_2021_no_nulls_4000_classes.csv,56.02333333333333,55.49666666666667,56.51666666666667,56.28333333333333,57.660000000000004,56.79333333333333,58.01333333333333,58.54666666666666,58.156666666666666,57.913333333333334,59.339999999999996,58.72666666666667,58.94333333333333,59.81,59.31,59.38666666666666,59.41,59.083333333333336,60.06,58.95666666666667,59.13666666666666,59.63333333333333,60.196666666666665,59.77,60.076666666666675,59.576666666666675,60.49666666666667,59.70333333333334,60.71333333333333,60.163333333333334,60.51333333333334,60.03666666666667,60.446666666666665,59.74666666666667,60.346666666666664,60.57333333333333,59.75333333333333,59.84666666666667,60.18,60.696666666666665,60.94,60.42666666666667,60.370000000000005,60.336666666666666,60.96666666666667,60.14333333333334,60.629999999999995,60.74,60.70333333333334,61.40333333333333,61.01333333333334,61.00666666666667,60.906666666666666,61.44,60.79666666666666,61.223333333333336,61.056666666666665,60.846666666666664,61.123333333333335,59.86333333333334,60.883333333333326,61.19333333333333,61.376666666666665,61.06666666666666,61.26666666666667,61.9,61.20333333333334,60.64000000000001,61.50999999999999,60.84,61.366666666666674,61.65,61.07333333333333,61.333333333333336,61.21666666666666,60.830000000000005,61.0,61.46,60.93333333333334,61.65,61.31333333333333,61.52,60.79666666666666,61.166666666666664,60.85666666666666,61.56,61.093333333333334,61.69333333333333,61.68,61.14000000000001,61.71666666666667,61.876666666666665,62.45333333333334,61.64666666666667,61.79,61.5,61.76,62.36666666666667,61.89333333333334,61.5
3,WWC_09_01_2021_no_nulls_4500_classes.csv,56.276666666666664,55.303333333333335,57.07666666666666,56.669999999999995,56.77,57.093333333333334,58.26,58.49333333333334,58.06,58.913333333333334,59.333333333333336,58.949999999999996,59.25,59.26,59.19333333333333,59.276666666666664,59.02666666666667,59.410000000000004,59.81,59.14333333333334,59.71333333333333,59.95333333333334,60.623333333333335,60.406666666666666,59.86000000000001,60.79666666666666,60.830000000000005,60.800000000000004,60.57,60.446666666666665,59.39333333333334,60.73666666666667,60.32,60.63,60.406666666666666,60.72333333333333,60.45666666666667,60.20333333333334,60.85666666666666,60.56333333333333,60.419999999999995,60.44,60.31333333333333,61.583333333333336,60.553333333333335,60.48333333333333,60.45333333333334,60.883333333333326,60.89666666666667,60.79,61.35,60.57333333333333,61.330000000000005,61.589999999999996,61.09,61.093333333333334,61.38333333333333,60.64666666666667,61.02333333333333,61.10333333333333,60.846666666666664,60.75,60.82333333333333,60.71333333333333,60.669999999999995,61.083333333333336,62.02666666666667,60.870000000000005,61.44333333333333,60.656666666666666,61.589999999999996,60.96333333333333,61.223333333333336,61.52333333333333,61.06666666666666,61.623333333333335,61.666666666666664,61.346666666666664,61.29,61.20666666666667,62.053333333333335,60.81666666666666,60.923333333333325,61.583333333333336,62.28,62.526666666666664,62.21,61.85,62.03,61.51666666666667,62.53,61.04,61.23333333333333,61.52,62.166666666666664,61.44,61.65,61.383333333333326,62.09,61.843333333333334
4,WWC_09_01_2021_no_nulls_5000_classes.csv,55.160000000000004,55.20666666666667,56.46333333333333,56.82666666666666,57.77,58.00333333333333,57.660000000000004,58.14666666666667,58.76333333333333,57.626666666666665,59.593333333333334,58.88999999999999,59.06666666666666,59.29333333333333,59.61666666666667,59.56,59.51666666666667,59.833333333333336,58.88666666666666,59.376666666666665,59.31666666666666,60.19,59.64333333333334,60.629999999999995,60.01333333333333,60.080000000000005,60.24666666666667,60.10333333333333,60.57333333333333,60.06333333333333,60.69,60.19,59.70000000000001,60.43,60.379999999999995,60.56666666666666,60.629999999999995,60.20333333333334,59.81333333333333,59.693333333333335,60.28666666666667,60.52,60.78,60.916666666666664,60.303333333333335,60.38666666666666,61.5,60.833333333333336,61.30666666666667,60.84,60.473333333333336,61.15,60.54,61.49333333333334,60.73666666666667,61.32333333333333,60.35666666666666,61.54666666666666,60.61333333333334,61.20666666666667,60.93333333333334,61.07333333333333,61.089999999999996,60.63999999999999,61.123333333333335,61.083333333333336,60.48,61.03333333333333,61.07,60.61333333333334,61.173333333333325,61.04,61.03,61.24666666666667,61.31666666666666,62.06666666666666,60.916666666666664,61.19,61.823333333333345,61.623333333333335,61.71,61.589999999999996,61.71666666666667,61.24333333333334,61.35333333333333,61.056666666666665,61.14000000000001,62.11666666666667,61.02333333333333,60.97333333333333,61.25,61.376666666666665,61.21666666666667,60.946666666666665,61.89333333333334,61.123333333333335,61.41,62.71333333333333,61.94333333333333,61.71
5,WWC_09_01_2021_no_nulls_5500_classes.csv,55.70333333333334,55.18666666666667,56.85333333333333,56.78666666666667,57.48,56.74666666666667,58.29666666666666,57.89333333333334,58.650000000000006,58.82333333333333,59.343333333333334,58.98333333333333,59.166666666666664,59.06,59.77666666666667,59.17666666666667,59.98666666666666,59.633333333333326,60.696666666666665,59.5,60.203333333333326,59.43666666666667,60.723333333333336,59.589999999999996,59.76333333333333,60.63666666666668,60.13666666666666,60.45666666666667,60.67333333333334,60.126666666666665,59.830000000000005,60.336666666666666,61.32333333333333,61.26666666666667,60.413333333333334,61.156666666666666,61.14333333333334,60.27,60.60666666666666,60.940000000000005,60.69,60.81333333333333,60.99666666666667,60.703333333333326,61.650000000000006,61.083333333333336,60.74666666666667,61.51666666666667,60.846666666666664,60.50666666666666,60.70000000000001,61.01666666666666,61.080000000000005,61.67666666666667,60.77,61.169999999999995,61.39666666666667,61.11000000000001,61.943333333333335,62.13666666666666,61.29,60.86333333333334,61.49,61.24666666666667,61.38999999999999,61.31,61.60999999999999,62.10333333333333,61.07333333333333,61.24,60.97333333333333,62.04333333333333,61.32666666666666,60.94,60.71333333333333,61.300000000000004,61.20666666666667,61.79333333333333,61.80666666666667,62.153333333333336,61.623333333333335,61.51,61.693333333333335,61.51666666666667,61.79,60.99,62.51333333333334,61.699999999999996,61.72666666666667,61.51666666666666,61.949999999999996,62.593333333333334,61.65,61.333333333333336,61.31333333333333,61.626666666666665,61.85999999999999,61.98666666666667,61.9,61.64000000000001
6,WWC_09_01_2021_no_nulls_6000_classes.csv,55.67333333333334,55.46333333333333,56.77333333333333,56.849999999999994,57.15,58.15,58.25,58.169999999999995,58.06333333333333,58.87,58.95666666666667,58.73333333333333,59.949999999999996,59.01666666666666,59.050000000000004,59.29333333333333,59.583333333333336,59.81333333333333,60.00333333333333,59.42666666666667,59.69,59.81,61.24333333333333,60.27,59.720000000000006,59.699999999999996,60.01333333333333,61.04,60.72666666666667,60.086666666666666,59.39333333333334,59.403333333333336,60.586666666666666,60.11000000000001,61.199999999999996,60.696666666666665,60.74,60.419999999999995,60.36333333333332,60.69,60.973333333333336,60.346666666666664,61.13999999999999,60.43666666666667,61.31666666666666,61.61000000000001,61.78333333333334,61.123333333333335,60.76333333333334,61.00666666666666,60.71333333333333,61.25666666666667,61.27333333333333,61.23333333333333,61.11333333333334,60.970000000000006,60.550000000000004,61.60999999999999,60.96333333333333,61.843333333333334,60.80666666666667,61.32333333333333,60.870000000000005,60.85666666666666,61.14666666666667,61.31999999999999,61.44,61.583333333333336,62.07666666666666,61.43333333333334,61.68333333333334,61.02666666666667,61.199999999999996,61.583333333333336,62.25,61.03,61.24,62.10999999999999,61.64000000000001,61.21666666666667,61.919999999999995,61.11666666666667,60.63333333333333,61.35,61.44333333333333,62.053333333333335,62.04333333333333,62.02,61.833333333333336,62.02,62.379999999999995,61.60333333333333,61.60333333333333,61.84333333333334,62.06333333333333,61.70666666666667,61.53,61.92666666666667,61.443333333333335,62.52
7,WWC_09_01_2021_no_nulls_6500_classes.csv,55.12,55.99,56.776666666666664,57.346666666666664,57.45666666666667,57.70333333333334,58.68333333333333,58.24,59.26666666666667,58.16333333333333,58.76666666666667,59.18333333333334,60.06333333333333,59.160000000000004,59.74333333333334,59.580000000000005,60.08666666666667,59.36000000000001,59.48333333333333,60.120000000000005,60.16,60.23666666666666,60.046666666666674,60.07333333333333,60.13666666666666,59.943333333333335,60.61333333333334,60.673333333333325,60.98666666666667,60.370000000000005,61.40666666666666,60.75666666666666,60.74666666666667,60.163333333333334,60.39666666666667,60.45333333333334,60.65,61.18333333333334,61.583333333333336,60.830000000000005,60.75666666666666,60.54666666666666,60.52666666666667,60.330000000000005,61.06333333333333,60.419999999999995,60.52,60.913333333333334,61.199999999999996,61.42333333333334,61.333333333333336,61.370000000000005,61.339999999999996,60.56333333333333,61.38333333333333,61.00666666666667,61.36333333333334,60.65666666666667,61.156666666666666,60.69,61.60999999999999,61.28,61.053333333333335,60.99,60.57333333333333,61.43666666666667,61.556666666666665,61.550000000000004,61.123333333333335,62.026666666666664,61.300000000000004,61.666666666666664,61.129999999999995,61.776666666666664,62.153333333333336,61.91,61.36000000000001,61.43,61.51666666666667,61.57666666666666,61.20000000000001,61.78333333333333,61.48666666666666,61.876666666666665,61.84333333333333,61.85999999999999,61.21333333333333,61.343333333333334,62.21,62.19333333333333,61.60333333333333,61.326666666666675,61.79333333333333,62.15333333333333,61.676666666666655,61.09666666666667,61.89333333333334,62.10999999999999,61.78333333333333,61.080000000000005
8,WWC_09_01_2021_no_nulls_7000_classes.csv,55.580000000000005,55.580000000000005,56.26666666666667,56.47666666666667,58.129999999999995,57.553333333333335,57.39666666666667,57.70333333333334,59.19333333333333,58.07333333333333,59.06,59.28333333333333,59.38666666666666,58.67333333333334,59.4,60.203333333333326,59.876666666666665,59.11000000000001,58.906666666666666,59.626666666666665,60.120000000000005,59.673333333333325,60.50333333333333,59.56666666666666,60.14666666666667,59.78333333333333,61.04666666666666,60.24666666666667,61.03666666666667,60.77333333333333,60.25666666666666,59.99333333333333,60.873333333333335,60.13,60.25333333333333,60.24666666666667,60.74666666666667,60.70666666666667,61.00666666666667,60.80666666666667,61.616666666666674,60.75,60.330000000000005,61.326666666666675,60.97333333333333,61.23333333333333,61.413333333333334,61.080000000000005,60.946666666666665,60.446666666666665,60.663333333333334,60.61333333333334,60.796666666666674,60.330000000000005,61.376666666666665,60.653333333333336,60.156666666666666,60.77333333333333,61.27333333333333,60.76666666666667,61.339999999999996,61.623333333333335,61.04333333333333,61.35666666666666,61.59,61.54,61.35,61.46666666666667,60.873333333333335,61.75666666666666,60.43666666666667,62.193333333333335,62.376666666666665,62.303333333333335,61.21333333333333,61.71,61.333333333333336,61.38999999999999,61.56,61.223333333333336,61.556666666666665,61.346666666666664,61.19,61.35666666666666,61.123333333333335,61.73333333333334,61.20000000000001,61.23333333333333,61.776666666666664,61.98333333333333,61.223333333333336,62.0,61.74333333333334,61.91,61.71666666666667,62.01,62.4,61.49333333333334,60.97,61.63333333333333
9,WWC_09_01_2021_no_nulls_7500_classes.csv,55.54,55.79,56.949999999999996,56.79333333333333,57.82333333333333,56.89333333333334,58.59,58.73333333333333,58.30666666666667,58.903333333333336,59.199999999999996,58.99333333333333,59.14333333333334,59.42666666666667,59.79666666666666,59.663333333333334,60.23666666666666,59.78333333333333,59.26,59.116666666666674,59.97,59.51,60.153333333333336,59.66,60.24333333333333,60.86333333333334,60.50666666666667,60.73333333333334,60.35333333333333,60.129999999999995,60.779999999999994,61.080000000000005,59.96666666666667,60.373333333333335,61.54,60.913333333333334,60.446666666666665,61.19,59.77666666666667,61.18,60.89666666666667,61.35666666666666,60.74666666666667,60.093333333333334,61.20666666666667,60.879999999999995,60.080000000000005,60.70666666666667,61.28333333333333,60.74666666666667,60.916666666666664,61.870000000000005,60.823333333333345,60.98,61.02333333333333,60.48666666666667,60.86333333333334,61.48333333333333,61.416666666666664,60.51333333333333,61.56,61.26666666666666,61.406666666666666,62.28666666666666,62.22,61.97666666666667,61.89333333333334,62.07666666666666,62.22,62.0,61.80666666666667,61.71666666666667,61.50999999999999,61.660000000000004,62.11666666666667,61.11333333333334,61.20000000000001,61.75,61.11666666666667,61.71,60.75666666666666,61.71,62.22666666666667,62.03333333333333,62.129999999999995,62.04333333333333,61.76,61.24,61.43333333333334,61.6,61.86666666666667,61.81,61.589999999999996,61.38333333333333,61.38333333333333,62.79666666666666,61.5,61.94333333333333,62.093333333333334,62.169999999999995
